Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Heading South,"Laferriere, Dany",Douglas & McIntyre,Fiction,Sept,2010,French,Haiti,Undirected
Girl Who Kicked the Hornet's Nest,"Larsson, Stieg",Knopf,Fiction,May,2010,Swedish,Sweden,Undirected
Three Fates,"Le, Linda",New Directions,Fiction,June,2010,French,Viet Nam (Vietnam),Undirected
See How Much I Love You,"Leante, Luis",Marion Boyars,Fiction,Jan,2010,Spanish,Spain,Undirected
How to Make Love to a Negro without Getting Tired,"Leferriere, Dany",Douglas & McIntyre,Fiction,Oct,2010,French,Quebec,Undirected
Hector and the Search for Happiness,"Lelord, Francois",Penguin,Fiction,Sept,2010,French,France,Undirected
Stella,"Lenz, Siegfried",Other Press,Fiction,Aug,2010,German,Germany,Undirected
Canti,"Leopardi, Giacomo",FSG,Poetry,Nov,2010,Italian,Italy,Undirected
Women My Father Knew,"Liebrecht, Savyon",Persea,Fiction,Apr,2010,Hebrew,Israel,Undirected
Symphony in White,"Lisboa, Adriana",Texas Tech University Press,Fiction,Apr,2010,Portuguese,Brazil,Undirected
Child of Nature,"Lleshanaku, Luljeta",New Directions,Poetry,Feb,2010,Albanian,Albania,Undirected
Wrong Blood,"Lope, Manuel de",Other Press,Fiction,Sept,2010,Spanish,Spain,Undirected
Collected Poems,"Lucebert, ",Green Integer,Poetry,Dec,2010,Dutch,Netherlands,Undirected
Wounded Days,"Luna, Leticia",UNO Press,Poetry,Dec,2010,Spanish,Mexico,Undirected
Broken Glass,"Mabanckou, Alain",Soft Skull,Fiction,May,2010,French,Congo,Undirected
Vanishing Points,"Magrelli, Valerio",FSG,Poetry,July,2010,Italian,Italy,Undirected
Coffeehouse,"Mahfouz, Naguib",American University at Cairo,Fiction,Dec,2010,Arabic,Egypt,Undirected
Final Hour,"Mahfouz, Naguib",American University at Cairo,Fiction,Oct,2010,Arabic,Egypt,Undirected
In the Time of Love,"Mahfouz, Naguib",American University at Cairo,Fiction,Oct,2010,Arabic,Egypt,Undirected
Klausen,"Maier, Andreas",Open Letter,Fiction,Aug,2010,German,Germany,Undirected
Needle in a Haystack,"Mallo, Ernesto",Bitter Lemon,Fiction,Sept,2010,Spanish,Argentina,Undirected
Boy with the Cuckoo-Clock Heart,"Malzieu, Mathias",Knopf,Fiction,Mar,2010,French,France,Undirected
Ides of March,"Manfredi, Valerio Massimo",Europa Editions,Fiction,Mar,2010,Italian,Italy,Undirected
Daniel,"Mankell, Henning",New Press,Fiction,Nov,2010,Swedish,Sweden,Undirected
Man from Beijing,"Mankell, Henning",Knopf,Fiction,Feb,2010,Swedish,Sweden,Undirected
Year 3000,"Mantegazza, Paolo",University of Nebraska,Fiction,Nov,2010,Italian,Italy,Undirected
"Bad Nature, or With Elvis in Mexico","Marias, Javier",New Directions,Fiction,Feb,2010,Spanish,Spain,Undirected
While the Women Are Sleeping,"Marias, Javier",New Directions,Fiction,Nov,2010,Spanish,Spain,Undirected
Cyclops,"Marinkovic, Ranko",Yale University Press,Fiction,Nov,2010,Croatian,Croatia,Undirected
Sexual Life of an Islamist in Paris,"Marouane, Leila",Europa Editions,Fiction,May,2010,French,Algeria,Undirected
Apprenticeship of Big Toe P,"Matsuura, Rieko",Kodansha America,Fiction,Jan,2010,Japanese,Japan,Undirected
Tombeau of Ibn Arabi and White Traverses,"Meddeb, Abdelwahab",Fordham University Press,Poetry,Jan,2010,French,Tunisia,Undirected
Thirteen Hours,"Meyer, Deon",Atlantic Monthly,Fiction,Sept,2010,Afrikaans,South Africa,Undirected
Dark Heart of the Night,"Miano, Leonora",University of Nebraska,Fiction,Apr,2010,French,Cameroon,Undirected
Entanglement,"Miloszewski, Zygmunt",Bitter Lemon,Fiction,Aug,2010,Polish,Poland,Undirected
Book of Heroes,"Miyabe, Miyuki",Viz Media,Fiction,Jan,2010,Japanese,Japan,Undirected
69,"MLB, ",Zephyr Press,Poetry,June,2010,Polish,Poland,Undirected
King of Kahel,"Monenembo, Tierno",AmazonCrossing,Fiction,Nov,2010,French,Guinea,Undirected
Tattoo,"Montalban, Manuel Vazquez",Serpent's Tail,Fiction,Feb,2010,Spanish,Spain,Undirected
Beautiful and Dark,"Montero, Rosa",Aunt Lute,Fiction,July,2010,Spanish,Spain,Undirected
Gasoline,"Monzo, Quim",Open Letter,Fiction,June,2010,Catalan,Spain,Undirected
Storm,"Moor, Margriet de",Knopf,Fiction,Mar,2010,Dutch,Netherlands,Undirected
In a Dark Wood,"Moring, Marcel",HarperCollins,Fiction,Mar,2010,Dutch,Netherlands,Undirected
Audition,"Murakami, Ryu",W.W. Norton,Fiction,June,2010,Japanese,Japan,Undirected
Revenge,"Nasrin, Taslima",Feminist Press,Fiction,Aug,2010,Bengali,India,Undirected
Dimanche and Other Stories,"Nemirovsky, Irene",Vintage,Fiction,Apr,2010,French,France,Undirected
Natural Theater,"Neri, Giampiero",Chelsea Editions,Poetry,May,2010,Italian,Italy,Undirected
Devil's Star,"Nesbo, Jo",HarperCollins,Fiction,Mar,2010,Norwegian,Norway,Undirected
Homesick,"Nevo, Eshkol",Dalkey Archive,Fiction,Apr,2010,Hebrew,Israel,Undirected
Rocket Girls,"Nojiri, Housuke",Viz Media,Fiction,Sept,2010,Japanese,Japan,Undirected
Hygiene and the Assassin,"Nothomb, Amelie",Europa Editions,Fiction,Oct,2010,French,France,Undirected
To the Wind Our Sails,"O'Donnell, Mary",Dufour Editions,Poetry,Nov,2010,Galician,Spain,Undirected
Changeling,"Oe, Kenzaburo",Grove,Fiction,Mar,2010,Japanese,Japan,Undirected
Next Continent,"Ogawa, Issui",Viz Media,Fiction,May,2010,Japanese,Japan,Undirected
Hotel Iris,"Ogawa, Yoko",Picador,Fiction,Apr,2010,Japanese,Japan,Undirected
Purge,"Oksanen, Sofi",Black Cat,Fiction,Apr,2010,Finnish,Finland,Undirected
Ambassador,"Olafsson, Bragi",Open Letter,Fiction,Oct,2010,Icelandic,Iceland,Undirected
"Chango, the Biggest Badass","Olivella, Manuel Zapata",Texas Tech University Press,Fiction,Feb,2010,Spanish,Colombia,Undirected
Sherlock Holmes in Russia,"Orlovetz, P.",Hale,Fiction,Jan,2010,Russian,Russia,Undirected
In the Train,"Oster, Christian",Object Press,Fiction,Mar,2010,French,France,Undirected
"Summer, Fireworks, and My Corpse","Otsuichi, ",Viz Media,Fiction,Sept,2010,Japanese,Japan,Undirected
Case Closed,"Ourednik, Patrik",Dalkey Archive,Fiction,Apr,2010,Czech,Czech Republic,Undirected
"Princess, the King, and the Anarchist","Pagani, Robert",Helen Marx Books,Fiction,Oct,2010,French,Switzerland,Undirected
Discreet Pleasures of Rejection,"Page, Martin",Penguin,Fiction,Feb,2010,French,France,Undirected
Tumasik: Contemporary Writing from Singapore,"Pang, Alvin",Autumn Hill,Fiction,July,2010,Various,Singapore,Undirected
If There Is Something to Desire,"Pavlova, Vera",Knopf,Poetry,Jan,2010,Russian,Russia,Undirected
Shadow Prowler,"Pehov, Alexey",Tor,Fiction,Feb,2010,Russian,Russia,Undirected
Attempt at Exhausting a Place in Paris,"Perec, Georges",Wakefield Press,Fiction,Sept,2010,French,France,Undirected
Did You Hear about the Fighting Cat?,"Perez, Omar",Shearsman Books,Poetry,Nov,2010,Spanish,Cuba,Undirected
Pirates of the Levant,"Perez-Reverte, Arturo",Putnam,Fiction,Sept,2010,Spanish,Spain,Undirected
Between Summer's Longing and Winter's End: The Story of a Crime,"Persson, Leif GW",Pantheon,Fiction,Sept,2010,Swedish,Sweden,Undirected
I Curse the River of Time,"Petterson, Per",Graywolf,Fiction,Aug,2010,Norwegian,Norway,Undirected
Cardinal's Blades,"Pevel, Pierre",Pyr,Fiction,Oct,2010,French,France,Undirected
Thousand Peaceful Cities,"Pilch, Jerzy",Open Letter,Fiction,July,2010,Polish,Poland,Undirected
Thursday Night Widows,"Pineiro, Claudia",Bitter Lemon,Fiction,Jan,2010,Spanish,Argentina,Undirected
Last Rendezvous,"Plantagenet, Anne",Other Press,Fiction,Mar,2010,French,France,Undirected
Lucky Per,"Pontoppidan, Henrik",Peter Lang,Fiction,June,2010,Danish,Denmark,Undirected
Star Wizard's Legacy: Six Poetic Sequences,"Popa, Vasko",White Pine,Poetry,Apr,2010,Serbian,Serbia and Montenegro,Undirected
One Hundred Bottles,"Portela, Ena Lucia",University of Texas,Fiction,Nov,2010,Spanish,Cuba,Undirected
Absolute Bob,"Portugal, Anne",Burning Deck Press,Poetry,Oct,2010,French,France,Undirected
Hangman's Daughter,"Potzsch, Oliver",AmazonCrossing,Fiction,Dec,2010,German,Germany,Undirected
Wildlives,"Proulx, Monique",Douglas & McIntyre,Fiction,May,2010,French,Quebec,Undirected
Fish Child,"Puenzo, Lucia",Texas Tech University Press,Fiction,Oct,2010,Spanish,Argentina,Undirected
Breakwater House,"Quiviger, Pascale",House of Anansi,Fiction,Apr,2010,French,Quebec,Undirected
Earth and Ashes,"Rahimi, Atiq",Other Press,Fiction,Aug,2010,Dari,Afghanistan,Undirected
Patience Stone,"Rahimi, Atiq",Other Press,Fiction,Jan,2010,French,Afghanistan,Undirected
Washing Dishes in Hotel Paradise,"Rawson, Eduardo Belgrano",Hesperus,Fiction,Jan,2010,Spanish,Argentina,Undirected
No Place for Heroes,"Restrepo, Laura",Doubleday,Fiction,July,2010,Spanish,Colombia,Undirected
House of Ulysses,"Rios, Julian",Dalkey Archive,Fiction,Nov,2010,Spanish,Spain,Undirected
Arriving in Avignon,"Robberechts, Daniel",Dalkey Archive,Fiction,Oct,2010,Flemish,Belgium,Undirected
Happiness,"Robert, Denis",Serpent's Tail,Fiction,July,2010,French,France,Undirected
Vacant Lot,"Rohe, Oliver",Counterpath Press,Poetry,Nov,2010,French,France,Undirected
Arrival of Autumn in Constantinople,"Romero, Norberto Luis",Green Integer,Fiction,Aug,2010,Spanish,Argentina,Undirected
Young Light,"Rothmann, Ralf",University of Chicago,Fiction,Sept,2010,German,Germany,Undirected
Sobbing Superpower,"Rozewicz, Tadeusz",W.W. Norton,Poetry,Dec,2010,Polish,Poland,Undirected
To Mervas,"Rynell, Elisabeth",Archipelago,Fiction,May,2010,Swedish,Sweden,Undirected
From the Four Winds,"Sabato, Haim",Toby Press,Fiction,Mar,2010,Hebrew,Israel,Undirected
Sixty-Five Years of Washington,"Saer, Juan Jose",Open Letter,Fiction,Nov,2010,Spanish,Argentina,Undirected
Siamese,"Saeterbakken, Stig",Dalkey Archive,Fiction,Jan,2010,Norwegian,Norway,Undirected
Slum Online,"Sakurazaka, Hiroshi",Viz Media,Fiction,Apr,2010,Japanese,Japan,Undirected
Portrait of the Writer as a Domesticated Animal,"Salvayre, Lydie",Dalkey Archive,Fiction,Feb,2010,French,France,Undirected
Voltaire's Calligrapher,"Santis, Pablo de",HarperCollins,Fiction,Oct,2010,Spanish,Argentina,Undirected
Elephant's Journey,"Saramago, Jose",Houghton Mifflin Harcourt,Fiction,Sept,2010,Portuguese,Portugal,Undirected
Limassol,"Sarid, Yishai",Europa Editions,Fiction,Nov,2010,Hebrew,Israel,Undirected
Calligrapher's Secret,"Schami, Rafik",Interlink,Fiction,Nov,2010,German,Syrian Arab Republic,Undirected
Gordian Knot,"Schlink, Bernhard",Vintage,Fiction,Dec,2010,German,Germany,Undirected
Weekend,"Schlink, Bernhard",Pantheon,Fiction,Oct,2010,German,Germany,Undirected
Woman with the Bouquet,"Schmitt, Eric-Emmanuel",Europa Editions,Fiction,Sept,2010,French,France,Undirected
War in Bom Fim,"Scliar, Moacyr",Texas Tech University Press,Fiction,Oct,2010,Portuguese,Brazil,Undirected
Black Alley,"Segura, Mauricio",Biblioasis,Fiction,May,2010,French,Quebec,Undirected
Pelican Heart,"Sekou, Lasana",House of Nehesi,Poetry,June,2010,Spanish,Saint Martin,Undirected
Scents of Marie-Claire,"Selmi, Habib",American University at Cairo,Fiction,Apr,2010,Arabic,Tunisia,Undirected
"War & Love, Love & War","Shabtai, Aharon",New Directions,Poetry,Sept,2010,Hebrew,Israel,Undirected
Thera,"Shalev, Zeruya",Toby Press,Fiction,Nov,2010,Hebrew,Israel,Undirected
Touch,"Shibli, Adania",Clockroot,Fiction,Mar,2010,Arabic,"Palestinian Territory, Occupied",Undirected
Demon at Agi Bridge,"Shirane, Haruo",Columbia University Press,Fiction,Dec,2010,Japanese,Japan,Undirected
Death as a Side Effect,"Shua, Ana Maria",University of Nebraska,Fiction,Dec,2010,Spanish,Argentina,Undirected
Collaborators,"Siniac, Pierre",Dalkey Archive,Fiction,Apr,2010,French,France,Undirected
Helsinki Homicide: Vengeance,"Sipila, Jarkko",Ice Cold Crime,Fiction,Nov,2010,Finnish,Finland,Undirected
2017,"Slavnikova, Olga",Overlook,Fiction,Mar,2010,Russian,Russia,Undirected
Moscow Noir,"Smirnova, Natalia",Akashic Books,Fiction,June,2010,Russian,Russia,Undirected
Cut Throat Dog,"Sobol, Joshua",Melville House,Fiction,Nov,2010,Hebrew,Israel,Undirected
Black Minutes,"Solares, Martin",Black Cat,Fiction,May,2010,Spanish,Mexico,Undirected
Norton Anthology of Latino Literature,"Stavans, Ilan",W.W. Norton,Fiction,Sept,2010,Spanish,Various,Undirected
Book of Things,"Steger, Ales",BOA Editions,Poetry,Nov,2010,Slovenian,Slovenia,Undirected
Here,"Szymborska, Wislawa",Houghton Mifflin Harcourt,Poetry,Sept,2010,Polish,Poland,Undirected
Mexico City Noir,"Taibo II, Paco Ignacio",Akashic Books,Fiction,Feb,2010,Spanish,Mexico,Undirected
On Elegance While Sleeping,"Tegui, Viscount Lascano",Dalkey Archive,Fiction,Nov,2010,Spanish,Argentina,Undirected
Book of the Edge,"Temelkuran, Ece",BOA Editions,Poetry,June,2010,Turkish,Turkey,Undirected
Zift: A Noir Novel,"Todorov, Vladislav",Paul Dry Books,Fiction,Aug,2010,Bulgarian,Bulgaria,Undirected
Primeval and Other Times,"Tokarczuk, Olga",Twisted Spoon Press,Fiction,Apr,2010,Polish,Poland,Undirected
Self-Portrait Abroad,"Toussaint, Jean-Philippe",Dalkey Archive,Fiction,May,2010,French,Belgium,Undirected
Beyond the Court Gate,"Trai, Nguyen",Counterpath Press,Poetry,May,2010,Chinese,China,Undirected
Sorrow Gondola,"Transtomer, Tomas",Green Integer,Poetry,Oct,2010,Swedish,Sweden,Undirected
Piercing,"Tremblay, Larry",Talonbooks,Fiction,Oct,2010,French,Quebec,Undirected
Learning to Lose,"Trueba, David",Other Press,Fiction,June,2010,Spanish,Spain,Undirected
Hotel Europa,"Tsepeneag, Dumitru",Dalkey Archive,Fiction,June,2010,Romanian,Romania,Undirected
Baba Yaga Laid an Egg,"Ugresic, Dubravka",Grove,Fiction,Feb,2010,Croatian,Croatia,Undirected
Himalaya,"Un, Ko",Green Integer,Poetry,Nov,2010,Korean,South Korea,Undirected
Seven Churches,"Urban, Milos",Peter Owen Publishers,Fiction,June,2010,Czech,Czech Republic,Undirected
Friction,"Urroz, Eloy",Dalkey Archive,Fiction,Dec,2010,Spanish,Mexico,Undirected
engulf--enkindle,"Utler, Anja",Burning Deck Press,Poetry,Dec,2010,German,Germany,Undirected
Deathcats,"Valenzuela, Luisa",Jank Edition,Fiction,Oct,2010,Spanish,Argentina,Undirected
03: A Novel,"Valtat, Jean-Christophe",FSG,Fiction,June,2010,French,France,Undirected
Agaat,"Van Niekerk, Marlene",Tin House,Fiction,May,2010,Afrikaans,South Africa,Undirected
Mexican Poetry Today: 20/20 Voices,"various, various",Shearsman Books,Poetry,July,2010,Spanish,Mexico,Undirected
Squaring the Circle: Winners of the Debut Prize,"various, various",Glas,Fiction,Sept,2010,Russian,Russia,Undirected
My Beautiful Death,"Venter, Eben",Tafelberg,Fiction,Mar,2010,Afrikaans,South Africa,Undirected
Contemporary Jewish Writing in Brazil,"Vieira, Nelson",University of Nebraska,Fiction,Jan,2010,Portuguese,Brazil,Undirected
Answer to an Inquiry,"Walser, Robert",Ugly Duckling,Fiction,Oct,2010,German,Switzerland,Undirected
Microscripts,"Walser, Robert",New Directions,Fiction,May,2010,German,Switzerland,Undirected
Mine-Haha or On the Bodily Education of Young Girls,"Wedekind, Frank",Hesperus,Fiction,Jan,2010,German,Germany,Undirected
Georg Letham: Physician and Murderer,"Weiss, Ernst",Archipelago,Fiction,Jan,2010,German,Austria,Undirected
Joe Speedboat,"Wieringa, Tommy",Black Cat,Fiction,Apr,2010,Dutch,Netherlands,Undirected
Sonderberg Case,"Wiesel, Elie",Knopf,Fiction,Aug,2010,French,Romania,Undirected
To Hell with Cronje,"Winterbach, Ingrid",Open Letter,Fiction,Sept,2010,Afrikaans,South Africa,Undirected
Missouri,"Wunnicke, Christine",Arsenal Pulp Press,Fiction,May,2010,German,Germany,Undirected
Stories of Ibis,"Yamamoto, Hiroshi",Viz Media,Fiction,Apr,2010,Japanese,Japan,Undirected
Change,"Yan, Mo",Seagull Books,Fiction,May,2010,Chinese,China,Undirected
Villain,"Yoshida, Shuichi",Pantheon,Fiction,Aug,2010,Japanese,Japan,Undirected
Succubus,"Zabot, Vlado",Dalkey Archive,Fiction,Sept,2010,Slovenian,Slovenia,Undirected
Private Lives of Trees,"Zambra, Alejandro",Open Letter,Fiction,July,2010,Spanish,Chile,Undirected
In Free Fall,"Zeh, Juli",Nan A. Talese,Fiction,Apr,2010,German,Germany,Undirected
Riddles of Belief . . . And Love,"Zhe, Lin",Dog Ear Publishing,Fiction,Jan,2010,Chinese,China,Undirected
Human Beasts and Ghosts,"Zhongshu, Qian",Columbia University Press,Fiction,Dec,2010,Chinese,China,Undirected
Over Autumn Rooftops,"Zi, Hai",Host Publications,Poetry,Sept,2010,Chinese,China,Undirected
Song for His Disappeared Love,"Zurita, Raul",Action Books,Poetry,Aug,2010,Spanish,Chile,Undirected
Journey into the Past,"Zweig, Stefan",New York Review Books,Fiction,Oct,2010,German,Austria,Undirected
Homecoming Party,"Shugaar, Anthony",Europa Editions,Fiction,Aug,2010,Italian,Italy,Undirected
Saint Theresa and Sleeping with Strangers,"Rossetti, Chip",American University at Cairo,Fiction,May,2010,Arabic,Egypt,Undirected
Light of Desire,"Carlson, Lori Marie",Swan Isle Press,Poetry,Jan,2010,Spanish,Chile,Undirected
Chinese Notebook,"Sakkis, John",Ugly Duckling,Poetry,Oct,2010,Greek,Greece,Undirected
Maribor,"Sakkis, John",Post-Apollo Press,Poetry,Feb,2010,Greek,Greece,Undirected
Literary Conference,"Silver, Katherine",New Directions,Fiction,May,2010,Spanish,Argentina,Undirected
Golden Age,"Oakland, Andrew",Dalkey Archive,Fiction,Apr,2010,Czech,Czech Republic,Undirected
Puppet,"Hutchins, William",University of Texas,Fiction,Nov,2010,Arabic,Libyan Arab Jamahiriya,Undirected
Munira's Bottle,"Calderbank, Anthony",American University at Cairo,Fiction,Mar,2010,Arabic,Egypt,Undirected
"East Winds, West Winds","Starkey, Paul",American University at Cairo,Fiction,May,2010,Arabic,Iraq,Undirected
Fish: A History of One Migration,"Shevchuk-Murray, Nina",Russian Information Services,Fiction,Sept,2010,Russian,Russia,Undirected
Babyfucker,"Smith, Peter",Les Figues,Fiction,Jan,2010,German,Switzerland,Undirected
Island Beneath the Sea,"Peden, Margaret Sayers",HarperCollins,Fiction,Apr,2010,Spanish,Chile,Undirected
5 Meters of Poems,"Acosta, Alejando de",Ugly Duckling,Poetry,Feb,2010,Spanish,Peru,Undirected
Essential Poety of Bohdan Ihor Antonych,"Naydan, Michael",Bucknell University Press,Poetry,July,2010,Ukrainian,Ukraine,Undirected
Blooms of Darkness,"Green, Jeffrey",Schocken Books,Fiction,Mar,2010,Hebrew,Israel,Undirected
Solar Poems,"McWhirter, George",City Lights,Poetry,Mar,2010,Spanish,Mexico,Undirected
Kismet: A Kayankaya Mystery,"Bell, Anthea",Melville House,Fiction,Oct,2010,German,Germany,Undirected
Specters,"Romaine, Barbara",Interlink,Fiction,Sept,2010,Arabic,Egypt,Undirected
Tablet & Pen,"various, various",W.W. Norton,Fiction,Nov,2010,Various,Various,Undirected
Obabakoak,"Costa, Margaret Jull",Graywolf,Fiction,Mar,2010,Basque,Spain,Undirected
Fox's Window and Other Stories,"Kamei, Toshiya",UNO Press,Fiction,June,2010,Japanese,Japan,Undirected
Winter Revels and Even Further into the Snows,"France, Peter",Rumor Books/Listening Chamber,Poetry,May,2010,Russian,Russia,Undirected
Star of Stone,"Janeczko, Leah",Random House,Fiction,Sept,2010,Italian,Italy,Undirected
transcript,"Greaney, Patrick",Dalkey Archive,Poetry,Feb,2010,German,Austria,Undirected
Ficticia,"Edwards, Joshua",Shearsman Books,Poetry,Sept,2010,Spanish,Mexico,Undirected
Birds for a Demolition,"Novey, Idra",Carnegie Mellon Press,Poetry,Sept,2010,Portuguese,Brazil,Undirected
This Lamentable City,"Kaminsky, Ilya",Tupelo Press,Poetry,Mar,2010,Russian,Russia,Undirected
Life and Memoirs of Doctor Pi and Other Stories,"Toder, Emily",Clockroot,Fiction,Oct,2010,Spanish,Argentina,Undirected
Dying,"Hertich, Alexander",Dalkey Archive,Fiction,Oct,2010,French,France,Undirected
Portable Paradise,"Pluecker, John",Arte Publico,Fiction,Mar,2010,Spanish,El Salvador,Undirected
Rest Is Jungle,"Morales, Harry",Host Publications,Fiction,Mar,2010,Spanish,Uruguay,Undirected
Prose,"Chalmers, Martin",Seagull Books,Fiction,Aug,2010,German,Austria,Undirected
Library of Shadows,"Nunnally, Tiina",Black Swan,Fiction,Nov,2010,Danish,Denmark,Undirected
To Music,"Dawkin, Deborah",Maia,Fiction,June,2010,Norwegian,Norway,Undirected
"Rebecca, Born in the Maelstrom","Spencer, Nigel",House of Anansi,Fiction,Mar,2010,French,Quebec,Undirected
You Do Understand,"Soban, Tamara",Dalkey Archive,Fiction,Sept,2010,Slovenian,Slovenia,Undirected
Antwerp,"Wimmer, Natasha",New Directions,Fiction,Apr,2010,Spanish,Chile,Undirected
Insufferable Gaucho,"Andrews, Chris",New Directions,Fiction,Aug,2010,Spanish,Chile,Undirected
Monsieur Pain,"Andrews, Chris",New Directions,Fiction,Jan,2010,Spanish,Chile,Undirected
Return,"Andrews, Chris",New Directions,Fiction,July,2010,Spanish,Chile,Undirected
My Little War,"Vincent, Paul",Dalkey Archive,Fiction,Jan,2010,Flemish,Belgium,Undirected
My Kind of Girl,"Sinha, Arunava",Archipelago,Fiction,Oct,2010,Bengali,India,Undirected
These Hands,"Satterlee, Thom",Host Publications,Poetry,Sept,2010,Danish,Denmark,Undirected
Broken Glass Park,"Mohr, Tim",Europa Editions,Fiction,Apr,2010,German,Germany,Undirected
Prison Poems,"Shriver, George",Seagull Books,Poetry,Feb,2010,Russian,Russia,Undirected
Winter Journey,"Lunn, Patricia",Swan Isle Press,Fiction,July,2010,Catalan,Spain,Undirected
Track of Sand,"Sartarelli, Stephen",Penguin,Fiction,Nov,2010,Italian,Italy,Undirected
Wings of the Sphinx,"Sartarelli, Stephen",Penguin,Fiction,Jan,2010,Italian,Italy,Undirected
Bandit Love,"Shugaar, Antony",Europa Editions,Fiction,Oct,2010,Italian,Italy,Undirected
Past Is a Foreign Country,"Curtis, Howard",Minotaur,Fiction,July,2010,Italian,Italy,Undirected
Stone Lyre,"Carlson, Nancy Naomi",Tupelo Press,Poetry,Feb,2010,French,France,Undirected
Life on Paper,"Gauvin, Edward",Small Beer,Fiction,May,2010,French,France,Undirected
King of Trees,"MacDougall, Bonnie",New Directions,Fiction,June,2010,Chinese,China,Undirected
Jew Must Die,"Wilson, Donald",Bitter Lemon,Fiction,Apr,2010,French,Switzerland,Undirected
Forest of Eyes,"Angles, Jeffrey",University of California Press,Poetry,Aug,2010,Japanese,Japan,Undirected
West Cliff Poems,"Chaves, Jonathan",Ahadada Books,Poetry,Dec,2010,Chinese,China,Undirected
Bunker Anatomy,"Evenson, Brian",Marick Press,Fiction,Dec,2010,French,France,Undirected
Novel Bookstore,"Anderson, Alison",Europa Editions,Fiction,Aug,2010,French,France,Undirected
Jokers,"Moschovakis, Anna",New York Review Books,Fiction,May,2010,French,Egypt,Undirected
Splendid Conspiracy,"Waters, Alyson",New Directions,Fiction,May,2010,French,Egypt,Undirected
Eline Vere,"Rilke, Ina",Archipelago,Fiction,Apr,2010,Dutch,Netherlands,Undirected
Zarma Folkales of Niger,"Cushman, Amanda",Quale Press,Fiction,Mar,2010,French,Niger,Undirected
Black Square,"Lloyd-Jones, Antonia",Zephyr Press,Poetry,June,2010,Polish,Poland,Undirected
Last Fix,"Bartlett, Don",Minotaur,Fiction,Mar,2010,Norwegian,Norway,Undirected
Season of Infidelity,"??, ??",Vertical,Fiction,Feb,2010,Japanese,Japan,Undirected
River Dies of Thirst,"Cobhman, Catherine",Archipelago,Poetry,Feb,2010,Arabic,"Palestinian Territory, Occupied",Undirected
State of Siege,"Akash, Munir",Syracuse University Press,Poetry,June,2010,Arabic,"Palestinian Territory, Occupied",Undirected
Enter the Queen,"Molyneux, Valerie",Interactive Publishers,Fiction,Mar,2010,French,France,Undirected
Without Anesthesia,"various, various",W.W. Norton,Poetry,Dec,2010,Slovenian,Slovenia,Undirected
Corinthian Copper,"Kates, J.",Marick Press,Poetry,Dec,2010,Russian,Russia,Undirected
Bait: Four Stories,"Banerjee, Sumanta",Seagull Books,Fiction,June,2010,Bengali,India,Undirected
Queen of Jhansi,"Sengupta, Sagaree",Seagull Books,Fiction,July,2010,Bengali,India,Undirected
Unforgivable,"Cameron, Euan",Simon & Schuster,Fiction,Mar,2010,French,France,Undirected
Postman,"of Taize, Brother Anthony",Poetic Matrix Press,Poetry,May,2010,Korean,South Korea,Undirected
Field Is Lethal,"Swensen, Cole",Counterpath Press,Poetry,Dec,2010,French,France,Undirected
Einstein Enigma,"Carter, Lisa",HarperCollins,Fiction,Sept,2010,Portuguese,Portugal,Undirected
Hilda Hurricane,"Vaudry-Brown, Peter",University of Texas,Fiction,Sept,2010,Portuguese,Brazil,Undirected
Complete Poems,"Finch, Marta Rijn",CRRS Publications,Poetry,Aug,2010,French,France,Undirected
Diver,"Dollenmayer, David",St. Martin's,Fiction,Dec,2010,German,Germany,Undirected
Snow Plain: Selected Stories,"Crespi, John",Zephyr Press,Fiction,Sept,2010,Chinese,China,Undirected
Possible Is Monstrous,"Pantano, Daniele",Black Lawrence Press,Poetry,Sept,2010,German,Switzerland,Undirected
Diary of an Innocent,"Benderson, Bruce",Semiotext(e),Fiction,Oct,2010,French,France,Undirected
Shadow Woman,"Carlsson, Per",Penguin,Fiction,Oct,2010,Swedish,Sweden,Undirected
Drumbeat,"Daniel, Peter",American University at Cairo,Fiction,Apr,2010,Arabic,Egypt,Undirected
Zone,"Mandell, Charlotte",Open Letter,Fiction,Dec,2010,French,France,Undirected
Counterpoint,"Ringold, Jeannette",University of Western Australia,Fiction,Apr,2010,Dutch,Netherlands,Undirected
Blue Has No South,"McKay, Becka Mara",Clockroot,Fiction,Apr,2010,Hebrew,Israel,Undirected
Rosestrikes and Coffee Grinds,"Nemet-Nejat, Murat",Talisman House,Poetry,Nov,2010,Turkish,Turkey,Undirected
Visitation,"Bernofsky, Susan",New Directions,Fiction,Sept,2010,German,Germany,Undirected
Lend Me Your Voice,"Fulton, Robin",Marick Press,Poetry,Dec,2010,Swedish,Sweden,Undirected
Not Art,"Sollosy, Judith",Ecco,Fiction,Mar,2010,Hungarian,Hungary,Undirected
American Girl,"Tucker, Katarina",Other Press,Fiction,Feb,2010,Swedish,Sweden,Undirected
Three Sisters,"Goldblatt, Howard",Houghton Mifflin Harcourt,Fiction,Aug,2010,Chinese,China,Undirected
Zulu,"Curtis, Howard",Europa Editions,Fiction,Apr,2010,French,France,Undirected
Museum of Eterna's Novel,"Schwartz, Margaret",Open Letter,Fiction,Feb,2010,Spanish,Argentina,Undirected
