Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Adibas,"Burchuladze, Zaza",Dalkey Archive,Fiction,Jan,2014,Georgian,Georgia,Undirected
Memory of Flames,"Cabasson, Armand",Gallic Books,Fiction,Dec,2014,French,France,Undirected
Wolf Hunt,"Cabasson, Armand",Gallic Books,Fiction,June,2014,French,France,Undirected
Bride for One Night,"Calderon, Ruth",University of Nebraska,Fiction,Mar,2014,Hebrew,Israel,Undirected
Into the War,"Calvino, Italo",Houghton Mifflin Harcourt,Fiction,Sept,2014,Italian,Italy,Undirected
Alp,"Camenisch, Arno",Dalkey Archive,Fiction,Apr,2014,German,Switzerland,Undirected
Angelica's Smile,"Camilleri, Andrea",Penguin,Fiction,July,2014,Italian,Italy,Undirected
Hunting Season,"Camilleri, Andrea",Penguin,Fiction,Apr,2014,Italian,Italy,Undirected
Encyclopedia of Good Reasons,"Cantieni, Monica",Seagull Books,Fiction,Feb,2014,German,Switzerland,Undirected
Master of Knots,"Carlotto, Massimo",Europa Editions,Fiction,Jan,2014,Italian,Italy,Undirected
Anton Mallick Wants to Be Happy,"Casariego, Nicolas",Hispabooks Publishing,Fiction,Apr,2014,Spanish,Spain,Undirected
Dark Vales,"Casellas, Raimon",Dedalus Books,Fiction,Sept,2014,Catalan,Spain,Undirected
Killing Needle,"Cauvin, Henry",Locked Room International,Fiction,June,2014,French,France,Undirected
Conspiracy,"Centeno, Israel",Sampsonia Way,Fiction,Apr,2014,Spanish,Venezuela,Undirected
Diorama,"Ceron, Rocio",Phoneme Books,Poetry,Apr,2014,Spanish,Mexico,Undirected
Return to My Native Land,"Cesaire, Aime",Archipelago,Poetry,July,2014,French,Martinique,Undirected
Return to Killybegs,"Chalandon, Sorj",Lilliput Press,Fiction,July,2014,French,France,Undirected
Hypnos,"Char, Rene",Seagull Books,Poetry,Sept,2014,French,France,Undirected
Fear,"Chevallier, Gabriel",New York Review Books,Fiction,May,2014,French,France,Undirected
Author and Me,"Chevillard, Eric",Dalkey Archive,Fiction,Oct,2014,French,France,Undirected
Another Man's City,"Choi, In-ho",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
Square,"Choi, In-hun",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
I Must Be the Wind,"Chung-hee, Moon",White Pine,Poetry,Dec,2014,Korean,South Korea,Undirected
Tombe,"Cixous, Helene",Seagull Books,Fiction,Dec,2014,French,France,Undirected
Adultery,"Coelho, Paulo",Knopf,Fiction,Aug,2014,Portuguese,Brazil,Undirected
Deliverance of Evil,"Constantini, Roberto",Quercus,Fiction,Feb,2014,Italian,Italy,Undirected
Zenith Hotel,"Coop-Phane, Oscar",Arcadia,Fiction,Mar,2014,French,France,Undirected
Nazis in the Metro,"Daeninckx, Didier",Melville House,Fiction,Mar,2014,French,France,Undirected
Penguin's Song,"Daoud, Hassan",City Lights,Fiction,Nov,2014,Arabic,Lebanon,Undirected
Nothing More to Lose,"Darwish, Najwan",New York Review Books,Poetry,Apr,2014,Arabic,"Palestinian Territory, Occupied",Undirected
Jewish Mothers Never Die,"David-Weill, Natalie",Arcade,Fiction,Aug,2014,French,France,Undirected
Day of the Dead,"De Giovanni, Maurizio",Europa Editions,Fiction,Mar,2014,Italian,Italy,Undirected
Buzz,"de la Motte, Anders",Atria,Fiction,Jan,2014,Swedish,Sweden,Undirected
My Mother-in-Law Drinks,"De Silva, Diego",Europa Editions,Fiction,Dec,2014,Italian,Italy,Undirected
Nothing Holds Back the Night,"De Vigan, Delphine",Bloomsbury,Fiction,Mar,2014,French,France,Undirected
Viviane,"Deck, Julia",New Press,Fiction,Apr,2014,French,France,Undirected
My Wish List,"Delacourt, Gregoire",Penguin,Fiction,Apr,2014,French,France,Undirected
Foundling Boy,"Deon, Michel",Gallic Books,Fiction,Apr,2014,French,France,Undirected
Across Borders,"Di, Xue",Green Integer,Poetry,Apr,2014,Chinese,China,Undirected
Zama,"Di Benedetto, Antonio",New York Review Books,Fiction,Oct,2014,Spanish,Argentina,Undirected
Four Corners of Palermo,"Di Piazza, Giuseppe",Other Press,Fiction,Oct,2014,Italian,Italy,Undirected
Truth about the Harry Quebert Affair,"Dicker, Joel",Penguin,Fiction,June,2014,French,Switzerland,Undirected
Seven Lives and One Great Love,"Divani, Lena",Europa Editions,Fiction,May,2014,Greek,Greece,Undirected
Sworn Virgin,"Dones, Elvira",And Other Stories,Fiction,May,2014,Italian,Albania,Undirected
June Rain,"Douaihy, Jabbour",Bloomsbury Qatar,Fiction,July,2014,Arabic,Lebanon,Undirected
Pushkin Hills,"Dovlatov, Sergei",Counterpoint,Fiction,Mar,2014,Russian,Russia,Undirected
Thirst,"Dowlatabadi, Mahmoud",Melville House,Fiction,June,2014,Persian,"Iran, Islamic Republic of",Undirected
Endarkenment,"Dragomoshchenko, Arkadii",Wesleyan University Press,Poetry,Jan,2014,Russian,Russia,Undirected
Trieste,"Drndic, Dasa",Houghton Mifflin Harcourt,Fiction,Jan,2014,Croatian,Croatia,Undirected
You,"Drvenkar, Zoran",Knopf,Fiction,Aug,2014,German,Germany,Undirected
Avenue of Giants,"Dugain, Marc",Europa Editions,Fiction,June,2014,French,France,Undirected
"Writings from the Sand, Volume 2","Eberhardt, Isabelle",University of Nebraska,Fiction,May,2014,German,Switzerland,Undirected
1914,"Echenoz, Jean",New Press,Fiction,Jan,2014,French,France,Undirected
Kamal Jann,"Edde, Dominique",Seagull Books,Fiction,June,2014,French,Lebanon,Undirected
Quick Draw,"Ejima, Shu",Vertical,Fiction,Apr,2014,Japanese,Japan,Undirected
Rain over Baghdad,"El Badry, Hala",American University at Cairo,Fiction,June,2014,Arabic,Egypt,Undirected
House of the Wolf,"El Kamhawi, Ezzat",American University at Cairo,Fiction,Apr,2014,Arabic,Egypt,Undirected
Dance of a Sham,"Emond, Paul",Dalkey Archive,Fiction,June,2014,Flemish,Belgium,Undirected
Street of Thieves,"Enard, Mathias",Open Letter,Fiction,Nov,2014,French,France,Undirected
On Earth as It Is in Heaven,"Enia, Davide",FSG,Fiction,Mar,2014,Italian,Italy,Undirected
Mr. Zed's Reflections,"Enzensberger, Hans Magnus",Seagull Books,Fiction,Oct,2014,German,Germany,Undirected
"Black Lies, Red Blood","Eriksson, Kjell",Minotaur,Fiction,Apr,2014,Swedish,Sweden,Undirected
End of Days,"Erpenbeck, Jenny",New Directions,Fiction,Nov,2014,German,Germany,Undirected
Lord of All Things,"Eschbach, Andreas",AmazonCrossing,Fiction,Jan,2014,German,Germany,Undirected
Awakening of Miss Prim,"Fenollera, Natalia Sanmartin",Atria,Fiction,July,2014,Spanish,Spain,Undirected
Corner of the World,"Fernandez-Pintado, Mylene",City Lights,Fiction,Sept,2014,Spanish,Cuba,Undirected
Those Who Leave and Those Who Stay,"Ferrante, Elena",Europa Editions,Fiction,Sept,2014,Italian,Italy,Undirected
I Called Him Necktie,"Flasar, Milena Michiko",New Vessel Press,Fiction,Sept,2014,German,Austria,Undirected
Inside My Own Skin,"Fonclare, Guillaume de",Hanging Loose Press,Fiction,May,2014,French,France,Undirected
Crimes of August,"Fonseca, Rubem",Tagus Press,Fiction,Apr,2014,Portuguese,Brazil,Undirected
Seven String Quartets,"Forte, Frederic",Fence Books,Poetry,May,2014,French,France,Undirected
Selected Poems,"Fortes, Corsino",Archipelago,Fiction,Oct,2014,Portuguese,Cape Verde,Undirected
Melancholy II,"Fosse, Jon",Dalkey Archive,Fiction,Jan,2014,Norwegian,Norway,Undirected
Murder of Harriet Krohn,"Fossum, Karin",Houghton Mifflin Harcourt,Fiction,Nov,2014,Norwegian,Norway,Undirected
Golden Throne,"Fox, Katia",AmazonCrossing,Fiction,Oct,2014,German,Germany,Undirected
Things Look Different in the Light and Other Stories,"Fraile, Medardo",Pushkin Press,Fiction,Feb,2014,Spanish,Spain,Undirected
Ready to Burst,"Franketienne, ",Archipelago,Fiction,Oct,2014,French,Haiti,Undirected
Ashes,"Gakas, Sergios",Quercus,Fiction,July,2014,Greek,Greece,Undirected
Islands,"Gamerro, Carlos",And Other Stories,Fiction,Jan,2014,Spanish,Argentina,Undirected
Description of the Lie,"Gamoneda, Antonio",Talisman House,Poetry,Jan,2014,Spanish,Spain,Undirected
Who Is Martha?,"Gaponenko, Marjana",New Vessel Press,Fiction,Oct,2014,German,Ukraine,Undirected
A26,"Garnier, Pascal",Gallic Books,Fiction,Feb,2014,French,France,Undirected
Front Seat Passenger,"Garnier, Pascal",Gallic Books,Fiction,Sept,2014,French,France,Undirected
How's the Pain?,"Garnier, Pascal",Gallic Books,Fiction,May,2014,French,France,Undirected
Moon in a Dead Eye,"Garnier, Pascal",Gallic Books,Fiction,Aug,2014,French,France,Undirected
Panda Theory,"Garnier, Pascal",Gallic Books,Fiction,Feb,2014,French,France,Undirected
Evening with Claire,"Gazdanov, Gaito",Overlook,Fiction,June,2014,Russian,Russia,Undirected
Rachel,"Gelasimov, Andrei",AmazonCrossing,Fiction,July,2014,Russian,Russia,Undirected
Live Bait,"Genovesi, Fabio",Other Press,Fiction,June,2014,Italian,Italy,Undirected
"Autumn, All the Cats Return","Georget, Phillippe",Europa Editions,Fiction,Oct,2014,French,France,Undirected
People in the Photo,"Gestern, Helene",Gallic Books,Fiction,June,2014,French,France,Undirected
Poems to Read on a Streetcar,"Girondo, Oliverio",New Directions,Poetry,Jan,2014,Spanish,Argentina,Undirected
Metro 2034,"Glukhovsky, Dmitry",Gollancz,Fiction,Feb,2014,Russian,Russia,Undirected
Hormone Factory,"Goldschmidt, Saskia",Other Press,Fiction,Nov,2014,Dutch,Netherlands,Undirected
Eros Is More,"Gonzalez Iglesias, Juan Antonio",Alice James Books,Poetry,Sept,2014,Spanish,Spain,Undirected
Goddess of Small Victories,"Grannec, Yannick",Other Press,Fiction,Sept,2014,French,France,Undirected
I Am the Beggar of the World: Landays from Contemporary Afghanistan,"Griswold, Eliza",FSG,Poetry,Apr,2014,Pashto,Afghanistan,Undirected
All Russians Love Birch Trees,"Grjasnowa, Olga",Other Press,Fiction,Jan,2014,German,Germany,Undirected
Falling Out of Time,"Grossman, David",Knopf,Fiction,Mar,2014,Hebrew,Israel,Undirected
Revolution Baby,"Gruda, Joanna",Europa Editions,Fiction,May,2014,French,Quebec,Undirected
Thaw,"Gunnarsson, Olafur",New American Press,Fiction,Jan,2014,Icelandic,Iceland,Undirected
"Come, Sweet Death!","Haas, Wolf",Melville House,Fiction,July,2014,German,Germany,Undirected
Resurrection,"Haas, Wolf",Melville House,Fiction,Feb,2014,German,Germany,Undirected
Chronicles of Majnun Layla and Selected Poems,"Haddad, Qassim",Syracuse University Press,Poetry,Sept,2014,Arabic,Bahrain,Undirected
Taste of Apple Seeds,"Hagena, Katharina",William Morrow,Fiction,Feb,2014,German,Germany,Undirected
Iceland,"Hagiwara, Sakutaro",New Directions,Poetry,June,2014,Japanese,Japan,Undirected
Song of Shadows,"Hai, Xiao",Restless Books,Poetry,Jan,2014,Chinese,China,Undirected
Uzupis Republic,"Hailji, ",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
Monastery,"Halfon, Eduardo",Bellevue Literary Press,Fiction,Oct,2014,Spanish,Guatemala,Undirected
Invisible Circle,"Halter, Paul",Locked Room International,Fiction,July,2014,French,France,Undirected
Storm Still,"Handke, Peter",Seagull Books,Fiction,Feb,2014,German,Austria,Undirected
Before I Burn,"Heivoll, Gaute",Graywolf,Fiction,Jan,2014,Norwegian,Norway,Undirected
So Long Marianne,"Hesthamar, Kari",ECW Press,Fiction,June,2014,Norwegian,Norway,Undirected
Malice,"Higashino, Keigo",Minotaur,Fiction,Oct,2014,Japanese,Japan,Undirected
Salvation of a Saint,"Higashino, Keigo",Minotaur,Fiction,Sept,2014,Japanese,Japan,Undirected
Good Suicides,"Hill, Antonio",Crown,Fiction,June,2014,Spanish,Spain,Undirected
Letters from a Seducer,"Hilst, Hilda",Nightboat Books,Fiction,Feb,2014,Portuguese,Brazil,Undirected
With My Dog Eyes,"Hilst, Hilda",Melville House,Fiction,Apr,2014,Portuguese,Brazil,Undirected
Guest Cat,"Hiraide, Takashi",New Directions,Fiction,Jan,2014,Japanese,Japan,Undirected
Killing the Second Dog,"Hlasko, Marek",New Vessel Press,Fiction,Mar,2014,Polish,Poland,Undirected
Closed for Winter,"Horst, Jorn Lier",Dufour Editions,Fiction,Mar,2014,Norwegian,Norway,Undirected
Ludwig's Room,"Hotschnig, Alois",Seagull Books,Fiction,May,2014,German,Austria,Undirected
Harlequin's Millions,"Hrabal, Bohumil",Archipelago,Fiction,May,2014,Czech,Czech Republic,Undirected
Rambling On: An Apprentice's Guide to the Gift of the Gab,"Hrabal, Bohumil",Karolinum Press,Fiction,Mar,2014,Czech,Czech Republic,Undirected
Boy in the Twilight,"Hua, Yu",Pantheon,Fiction,Jan,2014,Chinese,China,Undirected
Nest of Worlds,"Huberath, Marek",Restless Books,Fiction,Jan,2014,Polish,Poland,Undirected
Other Lives,"Humaydan, Iman",Interlink,Fiction,Apr,2014,Arabic,Lebanon,Undirected
Shadow of Arms,"Hwang, Sok-yong",Seven Stories Press,Fiction,Apr,2014,Korean,South Korea,Undirected
"Beirut, Beirut","Ibrahim, Sonallah",Bloomsbury Qatar,Fiction,Nov,2014,Arabic,Egypt,Undirected
Black Skies,"Indridason, Arnaldur",Picador,Fiction,Sept,2014,Icelandic,Iceland,Undirected
Strange Shores,"Indridason, Arnaldur",Minotaur,Fiction,Aug,2014,Icelandic,Iceland,Undirected
Hunting Gun,"Inoue, Yashushi",Pushkin Press,Fiction,Sept,2014,Japanese,Japan,Undirected
Underground,"Ismailov, Hamid",Restless Books,Fiction,Jan,2014,Russian,Russia,Undirected
Barbara,"Jacobsen, Jorgen-Frantz",Dedalus Books,Fiction,Apr,2014,Danish,Faroe Islands,Undirected
Tree with No Name,"Jancar, Drago",Dalkey Archive,Fiction,Aug,2014,Slovenian,Slovenia,Undirected
Killer's Island,"Jansson, Anna",Stockholm Text,Fiction,Jan,2014,Swedish,Sweden,Undirected
Breath of the Rose,"Japp, Andrea",Gallic Books,Fiction,Nov,2014,French,France,Undirected
Divine Blood,"Japp, Andrea",Gallic Books,Fiction,Dec,2014,French,France,Undirected
Season of the Beast,"Japp, Andrea",Gallic Books,Fiction,Oct,2014,French,France,Undirected
Legs of Izolda Morgan,"Jasienski, Bruno",Twisted Spoon Press,Fiction,May,2014,Polish,Poland,Undirected
Devil Is a Black Dog,"Jaszberenyi, Sandor",New Europe,Fiction,Dec,2014,Hungarian,Hungary,Undirected
Oathbreaker,"Jensen, Martin",AmazonCrossing,Fiction,Mar,2014,Danish,Denmark,Undirected
Brotherhood of Book Hunters,"Jerusalmy, Raphael",Europa Editions,Fiction,Nov,2014,French,France,Undirected
Our Happy Time,"Ji-young, Gong",Atria,Fiction,July,2014,Korean,South Korea,Undirected
Decoded,"Jia, Mai",FSG,Fiction,Mar,2014,Chinese,China,Undirected
Phoenix,"Jianghe, Ouyang",Zephyr Press,Poetry,Apr,2014,Chinese,China,Undirected
Girl Who Saved the King of Sweden,"Jonasson, Jonas",Ecco,Fiction,Apr,2014,Swedish,Sweden,Undirected
You Disappear,"Jungersen, Christian",Doubleday,Fiction,Jan,2014,Danish,Denmark,Undirected
Dark Angel,"Jungstedt, Mari",Stockholm Text,Fiction,June,2014,Swedish,Sweden,Undirected
Dead of Summer,"Jungstedt, Mari",Stockholm Text,Fiction,Feb,2014,Swedish,Sweden,Undirected
Twilight of the Eastern Gods,"Kadare, Ismail",Grove,Fiction,Nov,2014,French,Albania,Undirected
Autumn Killing,"Kallentoft, Mons",Atria,Fiction,Sept,2014,Swedish,Sweden,Undirected
Kiraze,"Kamuran, Solmaz",Garnet Publishing,Fiction,Nov,2014,Turkish,Turkey,Undirected
Dagny,"Karumidze, Zurab",Dalkey Archive,Fiction,Jan,2014,Georgian,Georgia,Undirected
October Dedications,"Ke, Mang",Zephyr Press,Poetry,Dec,2014,Chinese,China,Undirected
F,"Kehlmann, Daniel",Knopf,Fiction,Aug,2014,German,Germany,Undirected
Birth of a Bridge,"Kerangal, Maylis de",Talonbooks,Fiction,Sept,2014,French,France,Undirected
Tel Aviv Noir,"Keret, Etgar",Akashic Books,Fiction,Oct,2014,Hebrew,Israel,Undirected
Shiro Project,"Khara, David",Le French,Fiction,Nov,2014,French,France,Undirected
"One Day, Then Another","Kim, Kwang-Kyu",White Pine,Poetry,Apr,2014,Korean,South Korea,Undirected
Scenes from the Enlightenment,"Kim, Namcheon",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
Air Raid,"Kluge, Alexander",Seagull Books,Fiction,Oct,2014,German,Germany,Undirected
My Struggle: Book Three,"Knausgaard, Karl Ove",Archipelago,Fiction,May,2014,Norwegian,Norway,Undirected
Summer House with Swimming Pool,"Koch, Herman",Random House,Fiction,June,2014,Dutch,Netherlands,Undirected
Youth,"Koeppen, Wolfgang",Dalkey Archive,Fiction,Nov,2014,German,Germany,Undirected
Slaves in Their Chains,"Konstantinos, Theotokis",Dufour Editions,Fiction,May,2014,Greek,Greece,Undirected
Minotaur's Head,"Krajewski, Marek",Melville House,Fiction,Aug,2014,Polish,Poland,Undirected
Phantoms of Breslau,"Krajewski, Marek",Melville House,Fiction,Jan,2014,Polish,Poland,Undirected
Rain Girl,"Kreslehner, Gabi",AmazonCrossing,Fiction,Aug,2014,German,Austria,Undirected
Someday We'll Tell Each Other Everything,"Krien, Daniela",MacLehose Press,Fiction,Sept,2014,German,Germany,Undirected
Glory of Life,"Kumpfmuller, Michael",Haus,Fiction,Aug,2014,German,Germany,Undirected
I Wait for the Moon,"Kuroda, Momoko",Stone Bridge Press,Poetry,Oct,2014,Japanese,Japan,Undirected
Round-Dance of Water,"Kuznetsov, Sergey",Dalkey Archive,Fiction,Oct,2014,Russian,Russia,Undirected
Beggar and the Hare,"Kyro, Tuomas",Simon & Schuster,Fiction,Aug,2014,Finnish,Finland,Undirected
Navidad & Matanza,"Labbe, Carlos",Open Letter,Fiction,Apr,2014,Spanish,Chile,Undirected
Hidden Child,"Lackberg, Camilla",Pegasus,Fiction,May,2014,Swedish,Sweden,Undirected
We Are the Birds of the Coming Storm,"Lafon, Lola",Seagull Books,Fiction,July,2014,French,Romania,Undirected
Dispute Over a Very Italian Piglet,"Lakhous, Amara",Europa Editions,Fiction,Apr,2014,Italian,Morocco,Undirected
Canyon in the Body,"Lan, Lan",Zephyr Press,Poetry,Feb,2014,Chinese,China,Undirected
Life Deluxe,"Lapidus, Jens",Knopf,Fiction,Sept,2014,Swedish,Sweden,Undirected
Call of the Kiwi,"Lark, Sarah",AmazonCrossing,Fiction,May,2014,German,Germany,Undirected
Orphans,"Laroche, Hadrien",Dalkey Archive,Fiction,Oct,2014,French,France,Undirected
Diary of the Fall,"Laub, Michel",Other Press,Fiction,Aug,2014,Portuguese,Brazil,Undirected
By Night the Mountain Burns,"Laurel, Juan Tomas Avila",And Other Stories,Fiction,Nov,2014,Spanish,Equatorial Guinea,Undirected
Yaroslavl Stories,"Lavrinenko, Anna",Glas,Fiction,Apr,2014,Russian,Russia,Undirected
Irene,"Lemaitre, Pierre",MacLehose Press,Fiction,Dec,2014,French,France,Undirected
Works,"Leve, Edouard",Dalkey Archive,Fiction,Aug,2014,French,France,Undirected
Replay,"Levy, Marc",Europa Editions,Fiction,June,2014,French,France,Undirected
Watcher,"Link, Charlotte",Pegasus,Fiction,May,2014,German,Germany,Undirected
Three-Body Problem,"Liu, Cixin",Tor,Fiction,Oct,2014,Chinese,China,Undirected
Stein Report,"Llop, Jose Carlos",Hispabooks Publishing,Fiction,Mar,2014,Spanish,Spain,Undirected
Good Life Elsewhere,"Lorchenkov, Vladimir",New Vessel Press,Fiction,Feb,2014,Russian,"Moldova, Republic of",Undirected
Wandering Harlot,"Lorentz, Iny",AmazonCrossing,Fiction,June,2014,German,Germany,Undirected
Stone Boy,"Loubiere, Sophie",Grand Central,Fiction,July,2014,French,France,Undirected
Wrath of the Just,"Loureiro, Manel",AmazonCrossing,Fiction,May,2014,Spanish,Spain,Undirected
Pybrac,"Louys, Piere",Wakefield Press,Poetry,Apr,2014,French,France,Undirected
Faces in the Crowd,"Luiselli, Valeria",Coffee House,Fiction,May,2014,Spanish,Mexico,Undirected
New Watch,"Lukyanenko, Sergei",HarperCollins,Fiction,Apr,2014,Russian,Russia,Undirected
Ex Cathedra,"Machado de Assis, Joaquim Maria",New London Librarium,Fiction,Mar,2014,Portuguese,Brazil,Undirected
Selected Stories,"Machado de Assis, Joaquim Maria",Dalkey Archive,Fiction,Apr,2014,Portuguese,Brazil,Undirected
L Notebook,"Macher, Sabine",Fence Books,Poetry,May,2014,French,Germany,Undirected
Asura Girl,"Maijyo, Otaro",Haikasoru,Fiction,Nov,2014,Japanese,Japan,Undirected
Cemetery of Swallows,"Mallock, ",Europa Editions,Fiction,Apr,2014,French,France,Undirected
Game for Five,"Malvaldi, Marco",Europa Editions,Fiction,Apr,2014,Italian,Italy,Undirected
Three-Card Monte,"Malvaldi, Marco",Europa Editions,Fiction,Aug,2014,Italian,Italy,Undirected
First True Lie,"Mander, Marina",Random House,Fiction,Jan,2014,Italian,Italy,Undirected
Captives,"Manea, Norman",New Directions,Fiction,Dec,2014,Romanian,Romania,Undirected
Bombay Stories,"Manto, Saadat Hasan",Vintage,Fiction,Mar,2014,Urdu,Pakistan,Undirected
Withering World,"Marai, Sandor",Alma,Poetry,Apr,2014,Hungarian,Hungary,Undirected
Adam Buenosayres,"Marechal, Leopoldo",McGill-Queen's University Press,Fiction,Apr,2014,Spanish,Argentina,Undirected
Long Shadow,"Marklund, Liza",Atria,Fiction,Apr,2014,Swedish,Sweden,Undirected
Hotelles,"Mars, Emma",HarperCollins,Fiction,Apr,2014,French,France,Undirected
Castle of Whispers,"Martinez, Carole",Europa Editions,Fiction,Feb,2014,French,France,Undirected
Sleepworker,"Martinez, Cyrille",Coach House Books,Fiction,Nov,2014,French,France,Undirected
Triangle,"Matsuura, Hisaki",Dalkey Archive,Fiction,May,2014,Japanese,Japan,Undirected
Limbo,"Mazzucco, Melania",FSG,Fiction,Nov,2014,Italian,Italy,Undirected
Wallless Space,"Meister, Ernst",Wave Books,Poetry,Sept,2014,German,Germany,Undirected
Rain of the Future,"Mejer, Valerie",Action Books,Poetry,Feb,2014,Spanish,Mexico,Undirected
Last Words from Montmartre,"Miaojin, Qiu",New York Review Books,Fiction,June,2014,Chinese,Taiwan,Undirected
Why I Killed My Best Friend,"Michalopoulou, Amanda",Open Letter,Fiction,May,2014,Greek,Greece,Undirected
Thousand Times Broken,"Michaux, Henri",City Lights,Poetry,Sept,2014,French,France,Undirected
Winter Mythologies and Abbots,"Michon, Pierre",Yale University Press,Fiction,Mar,2014,French,France,Undirected
Iraqi Nights,"Mikhail, Dunya",New Directions,Poetry,May,2014,Arabic,Iraq,Undirected
Thousand Forests in One Acorn,"Miles, Valerie",Open Letter,Fiction,Sept,2014,Spanish,Various,Undirected
Confessions,"Minaro, Kanae",Mulholland Books,Fiction,Aug,2014,Japanese,Japan,Undirected
Man with the Compound Eyes,"Ming-Yi, Wu",Pantheon,Fiction,May,2014,Chinese,China,Undirected
Meal in Winter,"Mingarelli, Hubert",Portobello,Fiction,Oct,2014,French,France,Undirected
Frozen Dead,"Minier, Bernard",Minotaur,Fiction,Aug,2014,French,France,Undirected
Possibility of Violence,"Mishani, D.A.",HarperCollins,Fiction,July,2014,Hebrew,Israel,Undirected
Brides of Midsummer,"Moberg, Vilhelm",Minnesota Historical Society Press,Fiction,Feb,2014,Swedish,Sweden,Undirected
Crossing the Line,"Molay, Frederique",Le French,Fiction,Sept,2014,French,France,Undirected
Journey to Karabakh,"Morchiladze, Aka",Dalkey Archive,Fiction,Jan,2014,Georgian,Georgia,Undirected
Star by My Head,"Morling, Malena",Milkweed,Poetry,Jan,2014,Swedish,Sweden,Undirected
What Was Before,"Mosebach, Martin",Seagull Books,Fiction,Oct,2014,German,Germany,Undirected
Bubble,"Motte, Anders de la",Atria,Fiction,Feb,2014,Swedish,Sweden,Undirected
In the City of Gold and Silver,"Mourad, Kenize",Europa Editions,Fiction,Oct,2014,French,France,Undirected
This Is the Garden,"Mozzi, Giulio",Open Letter,Fiction,Jan,2014,Italian,Italy,Undirected
Our Lady of the Nile,"Mukasonga, Scholastique",Archipelago,Fiction,Sept,2014,French,Rwanda,Undirected
Colorless Tsukuru Tazaki and His Years of Pilgrimage,"Murakami, Haruki",Knopf,Fiction,Aug,2014,Japanese,Japan,Undirected
Gertrude,"Najmi, Hassan",Interlink,Fiction,Feb,2014,Arabic,Morocco,Undirected
Evil and the Mask,"Nakamura, Fuminori",Soho Press,Fiction,June,2014,Japanese,Japan,Undirected
Last Winter We Parted,"Nakamura, Fuminori",Soho Press,Fiction,Oct,2014,Japanese,Japan,Undirected
Land of No Rain,"Nasser, Amjad",Bloomsbury Qatar,Fiction,June,2014,Arabic,Jordan,Undirected
Herstories,"Nayden, Michael",Glagoslav Publications,Fiction,Mar,2014,Ukrainian,Ukraine,Undirected
Self-Portrait in Green,"NDiaye, Marie",Two Lines Press,Fiction,Nov,2014,French,France,Undirected
Cockroaches,"Nesbo, Jo",Vintage,Fiction,Feb,2014,Norwegian,Norway,Undirected
Son,"Nesbo, Jo",Knopf,Fiction,May,2014,Norwegian,Norway,Undirected
Natural Histories,"Nettel, Guadalupe",Seven Stories Press,Fiction,June,2014,Spanish,Mexico,Undirected
Bad Wolf,"Neuhaus, Nele",Minotaur,Fiction,Jan,2014,German,Germany,Undirected
Talking to Ourselves,"Neuman, Andres",FSG,Fiction,Apr,2014,Spanish,Argentina,Undirected
Light Everywhere,"Nooteboom, Cees",Seagull Books,Poetry,Feb,2014,Dutch,Netherlands,Undirected
Karate Chop,"Nors, Dorthe",Graywolf,Fiction,Feb,2014,Danish,Denmark,Undirected
Shipwrecked: Contemporary Stories by Women from Iran,"Nouraie-Simone, Fereshteh",Feminist Press,Fiction,Dec,2014,Persian,"Iran, Islamic Republic of",Undirected
Disappeared,"Ohlsson, Kristina",Atria,Fiction,Mar,2014,Swedish,Sweden,Undirected
Cage on the Sea,"Ohno, Kaoru",Bento Books,Fiction,Mar,2014,Japanese,Japan,Undirected
Butterflies in November,"Olafsdottir, Audur Ava",Black Cat,Fiction,Dec,2014,Icelandic,Iceland,Undirected
Granma Nineteen and the Soviet's Secret,"Ondjaki, ",Biblioasis,Fiction,June,2014,Portuguese,Angola,Undirected
Radio,"Onnepalu, Tonu",Dalkey Archive,Fiction,Apr,2014,Estonian,Estonia,Undirected
Man Who Loved Dogs,"Padura, Leonardo",FSG,Fiction,Jan,2014,Spanish,Cuba,Undirected
Florentine Emerald,"Palatchi, Agustin Bernaldo",Barcelona Books,Fiction,Mar,2014,Spanish,Spain,Undirected
Cuba in Splinters,"Pardo Lazo, Orlando Luis",OR Books,Fiction,June,2014,Spanish,Cuba,Undirected
Cold Centre,"Parei, Inka",Seagull Books,Fiction,Nov,2014,German,Germany,Undirected
Pavane for a Dead Princess,"Park, Min-gyu",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
Man with the Lead Stomach,"Parot, Jean-Francois",Gallic Books,Fiction,May,2014,French,France,Undirected
Phantom of Rue Royale,"Parot, Jean-Francois",Gallic Books,Fiction,Nov,2014,French,France,Undirected
Barcelona Shadows,"Pastor, Marc",Pushkin Press,Fiction,June,2014,Catalan,Spain,Undirected
Antiquarian,"Patriau, Gustavo Faveron",Black Cat,Fiction,June,2014,Spanish,Peru,Undirected
Matiushin Case,"Pavlov, Oleg",And Other Stories,Fiction,July,2014,Russian,Russia,Undirected
Chasers of the Wind,"Pehov, Alexey",Tor,Fiction,June,2014,Russian,Russia,Undirected
