Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Remote Control,"Isaka, Kotaro",Kodansha America,Fiction,Mar,2011,Japanese,Japan,Undirected
Assassin in the Marais,"Izner, Claude",Minotaur,Fiction,Sept,2011,French,France,Undirected
"And, Nonetheless","Jaccottet, Philippe",Chelsea Editions,Poetry,July,2011,French,Switzerland,Undirected
Child Wonder,"Jacobsen, Roy",Graywolf,Fiction,Oct,2011,Norwegian,Norway,Undirected
Palace in the Old Village,"Jalloun, Tahar Ben",Penguin,Fiction,Feb,2011,French,Morocco,Undirected
Galley Slave,"Jancar, Drago",Dalkey Archive,Fiction,Dec,2011,Slovenian,Slovenia,Undirected
Fair Play,"Jansson, Tove",New York Review Books,Fiction,Mar,2011,Swedish,Sweden,Undirected
Hour of the Jackal,"Jaumann, Bernhard",John Beaufoy Publishing,Fiction,Nov,2011,German,Germany,Undirected
"We, the Drowned","Jensen, Carsten",Houghton Mifflin Harcourt,Fiction,Feb,2011,Danish,Denmark,Undirected
Ruta Tannenbaum,"Jergovic, Miljenko",Northwestern University Press,Fiction,June,2011,Croatian,Croatia,Undirected
Doubled Shadows,"Jianghe, Ouyang",Zephyr Press,Poetry,Feb,2011,Chinese,China,Undirected
Upstaged,"Jouet, Jacques",Dalkey Archive,Fiction,June,2011,French,France,Undirected
Straw Sandals,"Jourdan, Pierre-Albert",Chelsea Editions,Poetry,May,2011,French,France,Undirected
Vertical Poetry: Last Poems,"Juarroz, Roberto",White Pine,Poetry,June,2011,Spanish,Argentina,Undirected
Memoir of Forgetting the Capital,"Jun'ichiro, Tanizaki",Columbia University Press,Poetry,Mar,2011,Japanese,Japan,Undirected
Boy in the Suitcase,"Kaaberbol, Lene",Soho Press,Fiction,Nov,2011,Danish,Denmark,Undirected
Songs of Kabir,"Kabir, ",New York Review Books,Poetry,Mar,2011,Hindi,India,Undirected
Ghost Rider,"Kadare, Ismail",Canongate,Fiction,June,2011,French,Albania,Undirected
Life on Sandpaper,"Kaniuk, Yoram",Dalkey Archive,Fiction,Feb,2011,Hebrew,Israel,Undirected
Dedalus Book of Estonian Literature,"Kaus, Jan",Dedalus Books,Fiction,Nov,2011,Estonian,Estonia,Undirected
Hypnotist,"Kepler, Lars",FSG,Fiction,July,2011,Swedish,Sweden,Undirected
Fiasco,"Kertesz, Imre",Melville House,Fiction,Mar,2011,Hungarian,Hungary,Undirected
Stronger Sex,"Kettenbach, Hans Werner",Bitter Lemon,Fiction,June,2011,German,Germany,Undirected
Vision of the Return,"Khan, Amin",Post-Apollo Press,Poetry,Dec,2011,French,Algeria,Undirected
Montecore: The Silence of the Tiger,"Khemiri, Jonas Hassen",Knopf,Fiction,Feb,2011,Swedish,Sweden,Undirected
Summer Resort,"Kinsky, Esther",Seagull Books,Fiction,Apr,2011,German,Germany,Undirected
Guru Is Born,"Kitano, Takeshi",Vertical,Fiction,Aug,2011,Japanese,Japan,Undirected
Seconds Out,"Kohan, Martin",Serpent's Tail,Fiction,Apr,2011,Spanish,Argentina,Undirected
Approaching You in English,"Kosman, Admiel",Zephyr Press,Poetry,Sept,2011,Hebrew,Israel,Undirected
Kornel Esti,"Kosztolanyi, Deszo",New Directions,Fiction,Feb,2011,Hungarian,Hungary,Undirected
Anima,"Kozer, Jose",Shearsman Books,Poetry,Feb,2011,Spanish,Cuba,Undirected
Animalinside,"Krasznahorkai, Laszlo",New Directions,Fiction,Apr,2011,Hungarian,Hungary,Undirected
Women and Clothes,"Kronauer, Brigitte",Host Publications,Fiction,Feb,2011,German,Germany,Undirected
Letter Killers Club,"Krzhizhanovsky, Sigizimund",New York Review Books,Fiction,Dec,2011,Russian,Russia,Undirected
Penguin Lost,"Kurkov, Andrej",Melville House,Fiction,Sept,2011,Russian,Russia,Undirected
"Paradise Bird Tattoo (or, Attempted Double-Suicide)","Kurumatani, Choukitsu",Counterpoint,Fiction,Mar,2011,Japanese,Japan,Undirected
Mendeleev Rock,"Kuzechkin, Andrei",Glas,Fiction,Sept,2011,Russian,Russia,Undirected
I Am a Japanese Writer,"Laferriere, Dany",Douglas & McIntyre,Fiction,May,2011,French,Quebec,Undirected
Last Verses,"Laforgue, Jules",Omnidawn,Poetry,Sept,2011,French,Uruguay,Undirected
Until Thy Wrath Be Past,"Larsson, Asa",Sterling/Silver Oak,Fiction,Aug,2011,Swedish,Sweden,Undirected
Mondo and Other Stories,"Le Clezio, J. M. G.",University of Nebraska,Fiction,May,2011,French,France,Undirected
Enough about Love,"Le Tellier, Herve",Other Press,Fiction,Feb,2011,French,France,Undirected
Sextine Chapel,"Le Tellier, Herve",Dalkey Archive,Fiction,July,2011,French,France,Undirected
Thousand Pearls (for a Thousand Pennies),"Le Tellier, Herve",Dalkey Archive,Fiction,July,2011,French,France,Undirected
Hector and the Secrets of Love,"Lelord, Francois",Penguin,Fiction,May,2011,French,France,Undirected
"Four Cut-Ups, or, the Case of the Restored Volume","Lepiau, David",Burning Deck Press,Poetry,June,2011,French,France,Undirected
Suicide,"Leve, Edouard",Dalkey Archive,Fiction,Apr,2011,French,France,Undirected
Room Where the Star-Spangled Banner Cannot Be Heard,"Levy, Hideo",Columbia University Press,Fiction,July,2011,Japanese,Japan,Undirected
Harbor,"Lindqvist, John Ajvide",St. Martin's,Fiction,Oct,2011,Swedish,Sweden,Undirected
Hut of Fallen Persimmons,"Lisboa, Adriana",Texas Tech University Press,Fiction,Apr,2011,Portuguese,Brazil,Undirected
Passionate Nomads,"Lojo, Maria Rosa",Aliform,Fiction,June,2011,Spanish,Argentina,Undirected
Book of Doubt,"Loo, Tessa de",Haus,Fiction,Apr,2011,Dutch,Netherlands,Undirected
Barcelona Noir,"Lopez, Adriana",Akashic Books,Fiction,May,2011,Spanish,Spain,Undirected
Last of the Egyptians,"Mace, Gerard",Burning Deck Press,Fiction,Oct,2011,French,France,Undirected
Remnants of Another Age,"Madzirov, Nikola",BOA Editions,Poetry,Apr,2011,Macedonian,Macedonia,Undirected
Heart of the Night,"Mahfouz, Naguib",American University at Cairo,Fiction,Mar,2011,Arabic,Egypt,Undirected
Love in the Rain,"Mahfouz, Naguib",American University at Cairo,Fiction,Apr,2011,Arabic,Egypt,Undirected
Sweet Money,"Mallo, Ernesto",Bitter Lemon,Fiction,Oct,2011,Spanish,Argentina,Undirected
Fatale,"Manchette, J. P.",New York Review Books,Fiction,Apr,2011,French,France,Undirected
Troubled Man,"Mankell, Henning",Knopf,Fiction,Mar,2011,Swedish,Sweden,Undirected
Portraits of a Marriage,"Marai, Sandor",Knopf,Fiction,Feb,2011,Hungarian,Hungary,Undirected
Train to Budapest,"Maraini, Dacia",Arcadia,Fiction,July,2011,Italian,Italy,Undirected
New Finnish Grammar,"Marani, Diego",Dedalus Books,Fiction,Oct,2011,Italian,Italy,Undirected
Strangely Happy,"Margarit, Joan",Bloodaxe,Poetry,Dec,2011,Catalan,Spain,Undirected
Red Wolf,"Marklund, Liza",Atria,Fiction,Feb,2011,Swedish,Sweden,Undirected
Purgatory,"Martinez, Tomas Eloy",Bloomsbury,Fiction,Nov,2011,Spanish,Argentina,Undirected
Three Messages and a Warning,"Mayo, Eduardo Jimenez",Small Beer,Fiction,Dec,2011,Spanish,Mexico,Undirected
Twice Born,"Mazzantini, Margaret",Viking,Fiction,May,2011,Italian,Italy,Undirected
Talismano,"Meddeb, Abdelwahab",Dalkey Archive,Fiction,May,2011,French,Tunisia,Undirected
Isle of the Dead,"Meier, Gerhard",Dalkey Archive,Fiction,Nov,2011,German,Switzerland,Undirected
Tomboy,"Meinecke, Thomas",AmazonCrossing,Fiction,Nov,2011,German,Germany,Undirected
Trackers,"Meyer, Deon",Atlantic Monthly,Fiction,Sept,2011,Afrikaans,South Africa,Undirected
Copenhagen Noir,"Michaelis, Bo Tao",Akashic Books,Fiction,Jan,2011,Danish,Denmark,Undirected
Indian Summer,"Mieko, Kanai",Cornell University Press,Fiction,Jan,2011,Japanese,Japan,Undirected
Digital Geishas and Talking Frogs,"Mitsios, Helen",Cheng & Tsui,Fiction,Feb,2011,Japanese,Japan,Undirected
Single Sickness and Other Stories,"Mizuko, Masuda",Cornell University Press,Fiction,Aug,2011,Japanese,Japan,Undirected
Guadalajara,"Monzo, Quim",Open Letter,Fiction,June,2011,Catalan,Spain,Undirected
Two Friends,"Moravia, Alberto",Other Press,Fiction,Aug,2011,Italian,Italy,Undirected
Collected Body,"Mort, Valzhyna",Copper Canyon,Poetry,Sept,2011,Belarussian,Belarus,Undirected
Negro Marfil/Ivory Black,"Moscona, Myriam",Les Figues,Poetry,Sept,2011,Spanish,Mexico,Undirected
Tyrant Memory,"Moya, Horacio Castellanos",New Directions,Fiction,June,2011,Spanish,Honduras,Undirected
Vanishing Point that Whistles,"Mugur, Paul Doru",Talisman House,Poetry,Dec,2011,Romanian,Romania,Undirected
1Q84,"Murakami, Haruki",Knopf,Fiction,Oct,2011,Japanese,Japan,Undirected
Popular Hits of the Showa Era,"Murakami, Ryu",W.W. Norton,Fiction,Jan,2011,Japanese,Japan,Undirected
Stone Upon Stone,"Mysliwski, Wieslaw",Archipelago,Fiction,Jan,2011,Polish,Poland,Undirected
Parallel Stories,"Nadas, Peter",FSG,Fiction,Nov,2011,Hungarian,Hungary,Undirected
All Our Worldly Goods,"Nemirovsky, Irene",Vintage,Fiction,Sept,2011,French,France,Undirected
Headhunters,"Nesbo, Jo",Vintage,Fiction,Sept,2011,Norwegian,Norway,Undirected
Leopard,"Nesbo, Jo",Knopf,Fiction,Dec,2011,Norwegian,Norway,Undirected
Snowman,"Nesbo, Jo",Knopf,Fiction,May,2011,Norwegian,Norway,Undirected
Inspector and Silence,"Nesser, Hakan",Pantheon,Fiction,June,2011,Swedish,Sweden,Undirected
House Inspections,"Nielsen, Carsten Rene",BOA Editions,Poetry,Nov,2011,Danish,Denmark,Undirected
Regrowth,"Nister, Der",Northwestern University Press,Fiction,June,2011,Yiddish,Ukraine,Undirected
Bela-Wenda,"Nkulu-N'Sengha, Mutombo",Host Publications,Poetry,Jan,2011,French,Congo,Undirected
Rest of the Voyage,"Noel, Bernard",Graywolf,Poetry,Nov,2011,French,France,Undirected
Rocket Girls: The Last Planet,"Nojiri, Housuke",Viz Media,Fiction,Mar,2011,Japanese,Japan,Undirected
Spectacle & Pigsty,"Nomura, Kiwao",Omnidawn,Poetry,Sept,2011,Japanese,Japan,Undirected
Self-Portrait of an Other,"Nooteboom, Cees",Seagull Books,Poetry,Nov,2011,Dutch,Netherlands,Undirected
Selected Poems,"Norwid, Cyprian",Archipelago,Poetry,July,2011,Polish,Poland,Undirected
Raid and the Blackest Sheep,"Nykanen, Harri",Ice Cold Crime,Fiction,Nov,2011,Finnish,Finland,Undirected
J-Boys,"Oketani, Shogo",Stone Bridge Press,Fiction,July,2011,Japanese,Japan,Undirected
Greenhouse,"Olafsdottir, Audur Ava",AmazonCrossing,Fiction,Oct,2011,Icelandic,Iceland,Undirected
Wert and the Life Without End,"Ollier, Claude",Dalkey Archive,Fiction,July,2011,French,France,Undirected
"Opportune Moment, 1855","Ourednik, Patrik",Dalkey Archive,Fiction,Apr,2011,Czech,Czech Republic,Undirected
Scenes from Village Life,"Oz, Amos",Houghton Mifflin Harcourt,Fiction,Oct,2011,Hebrew,Israel,Undirected
Suddenly in the Depths of the Forest,"Oz, Amos",Houghton Mifflin Harcourt,Fiction,Mar,2011,Hebrew,Israel,Undirected
Map of Time,"Palma, Felix",Atria,Fiction,June,2011,Spanish,Spain,Undirected
Shadow-Boxing Woman,"Parei, Inka",Seagull Books,Fiction,May,2011,German,Germany,Undirected
Shadow Chaser,"Pehov, Alexey",Tor,Fiction,Apr,2011,Russian,Russia,Undirected
Hall of the Singing Caryatids,"Pelevin, Victor",New Directions,Fiction,Oct,2011,Russian,Russia,Undirected
Big Game,"Peret, Benjamin",Black Widow Press,Poetry,July,2011,French,France,Undirected
Leg of Lamb,"Peret, Benjamin",Wakefield Press,Fiction,Apr,2011,French,France,Undirected
Funeral for a Dog,"Pletzinger, Thomas",W.W. Norton,Fiction,Mar,2011,German,Germany,Undirected
Guide to Capturing a Plum Blossom,"Po-jen, Sung",Copper Canyon,Poetry,Nov,2011,Chinese,China,Undirected
No World Concerto,"Porta, A. G.",Dalkey Archive,Fiction,Oct,2011,Spanish,Spain,Undirected
Mister Blue,"Poulin, Jacques",Archipelago,Fiction,Dec,2011,French,Quebec,Undirected
Philosopher's Kiss,"Prange, Peter",Atria,Fiction,Apr,2011,German,Germany,Undirected
So You May See,"Prince, Mona",American University at Cairo,Fiction,June,2011,Arabic,Egypt,Undirected
Morgue Drawer Four,"Profijt, Jutta",AmazonCrossing,Fiction,Dec,2011,German,Germany,Undirected
New Moscow Philosophy,"Pyetsukh, Vyacheslav",Twisted Spoon Press,Fiction,June,2011,Russian,Russia,Undirected
Correspondence of Fradique Mendes,"Queiros, Jose Maria Eca de",Tagus Press,Fiction,Aug,2011,Portuguese,Portugal,Undirected
Thousand Rooms of Dream and Fear,"Rahimi, Atiq",Other Press,Fiction,Jan,2011,Dari,Afghanistan,Undirected
Brave Balance,"Reh, Rusalka",AmazonCrossing,Fiction,Aug,2011,German,Australia,Undirected
Pizzicato: The Abduction of the Magic Violin,"Reh, Rusalka",AmazonCrossing,Fiction,Feb,2011,German,Australia,Undirected
Secret of the Water Knight,"Reh, Rusalka",AmazonCrossing,Fiction,May,2011,German,Australia,Undirected
All Is Flesh,"Renaud, Yannick",Talonbooks,Poetry,Sept,2011,French,Quebec,Undirected
House of the Fortunate Buddhas,"Ribeiro, Joao Ubaldo",Dalkey Archive,Fiction,June,2011,Portuguese,Brazil,Undirected
To Refrain from Embracing,"Rinck, Monika",Burning Deck Press,Poetry,Nov,2011,German,Germany,Undirected
Procession of Shadows,"Rios, Julian",Dalkey Archive,Fiction,May,2011,Spanish,Spain,Undirected
Books Burn Badly,"Rivas, Manuel",Vintage,Fiction,Oct,2011,Galician,Spain,Undirected
Pope's Assassin,"Rocha, Luis",Putnam,Fiction,Apr,2011,Portuguese,Portugal,Undirected
Selected Stories of Merce Rodoreda,"Rodoreda, Merce",Open Letter,Fiction,Feb,2011,Catalan,Spain,Undirected
Explosion of the Radiator Hose,"Rolin, Jean",Dalkey Archive,Fiction,Apr,2011,French,France,Undirected
Architect of Ruins,"Rosendorfer, Herbert",Dedalus Books,Fiction,May,2011,German,Germany,Undirected
Good Offices,"Rosero, Evelio",New Directions,Fiction,Sept,2011,Spanish,Colombia,Undirected
Three Seconds,"Roslund, Anders",Silver Oak,Fiction,Jan,2011,Swedish,Sweden,Undirected
Whole of Poetry is Preposition,"Royet-Journoud, Claude",Fence Books,Poetry,Oct,2011,French,France,Undirected
Thrown into Nature,"Ruskov, Milen",Open Letter,Fiction,Nov,2011,Bulgarian,Bulgaria,Undirected
Chukchi Bible,"Rytkheu, Yuri",Archipelago,Fiction,Feb,2011,Russian,Russia,Undirected
Zeina,"Saadawi, Nawal El",Saqi,Fiction,Sept,2011,Arabic,Egypt,Undirected
Love Poems,"Sabines, Jaime",Biblioasis,Poetry,Oct,2011,Spanish,Mexico,Undirected
Secret in Their Eyes,"Sacheri, Eduardo",Other Press,Fiction,Oct,2011,Spanish,Argentina,Undirected
World Through the Eyes of Angels,"Saeed, Mahmoud",Syracuse University Press,Fiction,Nov,2011,Arabic,Iraq,Undirected
Scars,"Saer, Juan Jose",Open Letter,Fiction,Dec,2011,Spanish,Argentina,Undirected
Present Tense of the World,"Said, Amina",Black Widow Press,Poetry,June,2011,Arabic,Tunisia,Undirected
Blue Tower,"Salamun, Tomaz",Houghton Mifflin Harcourt,Poetry,Oct,2011,Slovenian,Slovenia,Undirected
Cain,"Saramago, Jose",Houghton Mifflin Harcourt,Fiction,Oct,2011,Portuguese,Portugal,Undirected
Art of Stepping Through Time,"Sayeh, H.E.",White Pine,Poetry,Nov,2011,Persian,"Iran, Islamic Republic of",Undirected
Druggist of Auschwitz: A Documentary Novel,"Schlesak, Dieter",FSG,Fiction,Apr,2011,German,Romania,Undirected
Concerto in Memory of an Angel,"Schmitt, Eric-Emmanuel",Europa Editions,Fiction,June,2011,French,France,Undirected
Adam and Evelyn,"Schulze, Ingo",Knopf,Fiction,Nov,2011,German,Germany,Undirected
Motti,"Schurr, Asaf",Dalkey Archive,Fiction,May,2011,Hebrew,Israel,Undirected
Morning Star,"Schwarz-Bart, Andre",Overlook,Fiction,Mar,2011,French,France,Undirected
Lyric Novella,"Schwarzenbach, Annemarie",Seagull Books,Fiction,Oct,2011,German,Switzerland,Undirected
Kafka's Leopards,"Scliar, Moacyr",Texas Tech University Press,Fiction,Sept,2011,Portuguese,Brazil,Undirected
Accident,"Sebastian, Mihail",Biblioasis,Fiction,May,2011,Romanian,Romania,Undirected
Emperor of Lies,"Sem-Sandberg, Steve",FSG,Fiction,Sept,2011,Swedish,Sweden,Undirected
Shadow of What We Were,"Sepulveda, Luis",Europa Editions,Fiction,Feb,2011,Spanish,Chile,Undirected
Memoirs of a Revolutionary,"Serge, Victor",New York Review Books,Fiction,Nov,2011,French,France,Undirected
Field,"Serup, Martin Glaz",Les Figues,Poetry,Nov,2011,Danish,Denmark,Undirected
Hashish Waiter,"Shalaby, Khairy",American University at Cairo,Fiction,July,2011,Arabic,Egypt,Undirected
Please Look After Mom,"Shin, Kyung-sook",Knopf,Fiction,Apr,2011,Korean,South Korea,Undirected
Fireproof Box,"Shulpyakov, Gleb",Canarium,Poetry,Apr,2011,Russian,Russia,Undirected
Lost Angel,"Sierra, Javier",Atria,Fiction,Oct,2011,Spanish,Spain,Undirected
Birdbrain,"Sinisalo, Johanna",Peter Owen Publishers,Fiction,Apr,2011,Finnish,Finland,Undirected
Night of Shooting Stars,"Sinisgalli, Leonardo",Tavern Books,Poetry,Feb,2011,Italian,Italy,Undirected
"Faster I Walk, the Smaller I Am","Skomsvold, Kjersti",Dalkey Archive,Fiction,Oct,2011,Norwegian,Norway,Undirected
Shortcut to Paradise,"Solana, Teresa",Bitter Lemon,Fiction,Mar,2011,Catalan,Spain,Undirected
Apricot Jam and Other Stories,"Solzhenitsyn, Aleksandr",Counterpath Press,Fiction,Sept,2011,Russian,Russia,Undirected
Day of the Oprichnik,"Sorokin, Vladimir",FSG,Fiction,Mar,2011,Russian,Russia,Undirected
Ice Trilogy,"Sorokin, Vladimir",New York Review Books,Fiction,Feb,2011,Russian,Russia,Undirected
Everybody's Right,"Sorrentino, Paolo",Europa Editions,Fiction,Oct,2011,Italian,Italy,Undirected
Lodgings,"Sosnowski, Andrzej",Open Letter,Poetry,Mar,2011,Polish,Poland,Undirected
Porthole,"Spatola, Adriano",Otis Books,Fiction,Mar,2011,Italian,Italy,Undirected
Yours Until Death,"Staalesen, Gunnar",Arcadia,Fiction,July,2011,Norwegian,Norway,Undirected
Seven Years,"Stamm, Peter",Other Press,Fiction,Mar,2011,German,Switzerland,Undirected
Dukla,"Stasiuk, Andrzej",Dalkey Archive,Fiction,Oct,2011,Polish,Poland,Undirected
Coming from an Off-Key Time,"Suceava, Bogdan",Northwestern University Press,Fiction,Jan,2011,Romanian,Romania,Undirected
Bitter Bitch,"Sveland, Maria",Skyhorse,Fiction,June,2011,Swedish,Sweden,Undirected
Building the Barricade,"Swir, Anna",Calypso Editions,Poetry,Mar,2011,Polish,Poland,Undirected
Life and a Half,"Tansi, Sony Labou",Indiana University Press,Fiction,Feb,2011,French,Congo,Undirected
Learning to Pray in the Age of Technology,"Tavares, Goncalo",Dalkey Archive,Fiction,Aug,2011,Portuguese,Portugal,Undirected
Last Books of Hector Viel Temperley,"Temperley, Hector Viel",Sand Paper Press,Poetry,Dec,2011,Spanish,Argentina,Undirected
Boat to Redemption,"Tong, Su",Overlook,Fiction,Sept,2011,Chinese,China,Undirected
Truth about Marie,"Toussaint, Jean-Philippe",Dalkey Archive,Fiction,Sept,2011,French,France,Undirected
Deleted World,"Transtromer, Tomas",FSG,Poetry,Dec,2011,Swedish,Sweden,Undirected
Judith's Sister,"Tremblay, Lisa",Talonbooks,Fiction,Nov,2011,French,Quebec,Undirected
Crossing the Continent,"Tremblay, Michel",Talonbooks,Fiction,Sept,2011,French,Quebec,Undirected
In Red,"Tulli, Magdalena",Archipelago,Fiction,July,2011,Polish,Poland,Undirected
Mardock Scramble,"Ubukata, Tow",Viz Media,Fiction,Jan,2011,Japanese,Japan,Undirected
"Daniel Stein, Interpreter: A Novel","Ulitskaya, Ludmila",Overlook,Fiction,Apr,2011,Russian,Russia,Undirected
Path to the Sea,"Ursu, Liliana",Pleasure Boat Studio,Poetry,Sept,2011,Romanian,Romania,Undirected
Dark Desires and the Others,"Valenzuela, Luisa",Dalkey Archive,Fiction,May,2011,Spanish,Argentina,Undirected
A Bit of Everything,"Valera, Juan",AmazonCrossing,Fiction,Feb,2011,Spanish,Spain,Undirected
Dona Luz,"Valera, Juan",AmazonCrossing,Fiction,Feb,2011,Spanish,Spain,Undirected
Against Professional Secrets,"Vallejo, Cesar",Roof Books,Poetry,Apr,2011,Spanish,Peru,Undirected
Themba--A Boy Called Hope,"van Dijk, Lutz",Aurora Metro Press,Fiction,Sept,2011,Afrikaans,South Africa,Undirected
Uncertain Place,"Vargas, Fred",Penguin,Fiction,Nov,2011,French,France,Undirected
300 Tang Poems,"various, various",White Pine,Poetry,Oct,2011,Chinese,China,Undirected
Emerging Arab Voices,"various, various",Saqi,Fiction,Apr,2011,Arabic,Various,Undirected
Haiti Noir,"Various, Various",Akashic Books,Fiction,Jan,2011,Spanish,Haiti,Undirected
Off the Beaten Tracks,"various, various",Glas,Fiction,Mar,2011,Russian,Russia,Undirected
Short Stories in Japanese,"Various, Various",Penguin,Fiction,May,2011,Japanese,Japan,Undirected
Tamil Love Poetry,"various, various",Columbia University Press,Poetry,May,2011,Tamil,India,Undirected
Secret History of Costaguana,"Vasquez, Juan Gabriel",Riverhead,Fiction,June,2011,Spanish,Colombia,Undirected
Perfect Order,"Vayenas, Nasos",Anvil Press,Poetry,May,2011,Greek,Greece,Undirected
Quiet Chaos,"Veronesi, Sandro",Ecco,Fiction,Apr,2011,Italian,Italy,Undirected
To Hell with the Ugly,"Vian, Boris",Tam Tam Books,Fiction,July,2011,French,France,Undirected
Underground Time,"Vigan, Delphine de",Bloomsbury,Fiction,Nov,2011,French,France,Undirected
Never Any End to Paris,"Vila-Matas, Enrique",New Directions,Fiction,May,2011,Spanish,Spain,Undirected
In Spite of the Dark Silence,"Volpi, Jorge",Swan Isle Press,Fiction,Jan,2011,Spanish,Mexico,Undirected
My Name Is Vaselinetjie,"von Meck, Anoeschka",Tafelberg,Fiction,Mar,2011,Afrikaans,South Africa,Undirected
Crime: Stories,"von Schirach, Ferdinand",Knopf,Fiction,Jan,2011,German,Germany,Undirected
Passage of Tears,"Waberi, Abdorahman",Seagull Books,Fiction,Dec,2011,French,Djibouti,Undirected
Silence,"Wagner, Jan Costin",Pegasus,Fiction,Dec,2011,German,Germany,Undirected
Russian Affair,"Wallner, Michael",Doubleday,Fiction,Apr,2011,German,Austria,Undirected
Berlin Stories,"Walser, Robert",New York Review Books,Fiction,Oct,2011,German,Switzerland,Undirected
Push Open the Window: Contemporary Poetry from China,"Wang, Qingping",Copper Canyon,Poetry,Aug,2011,Chinese,China,Undirected
My Berlin Child,"Wiazemsky, Anne",Europa Editions,Fiction,Mar,2011,French,France,Undirected
My Mother's Lover,"Widmer, Urs",Seagull Books,Fiction,June,2011,German,Switzerland,Undirected
Book of Happenstance,"Winterbach, Ingrid",Open Letter,Fiction,May,2011,Afrikaans,South Africa,Undirected
Necrophiliac,"Wittkop, Gabrielle",ECW Press,Fiction,May,2011,French,Quebec,Undirected
"Golden Lotus: Jin Ping Mei, Volume 1","Xiaoxiaosheng, Lanling",Tuttle,Fiction,Oct,2011,Chinese,China,Undirected
Empty Room,"Xin, Mu",New Directions,Fiction,May,2011,Chinese,China,Undirected
Vertical Motion,"Xue, Can",Open Letter,Fiction,Sept,2011,Chinese,China,Undirected
Dream of Ding Village,"Yan, Lianke",Grove,Fiction,Jan,2011,Chinese,China,Undirected
Fire Wind,"Yauri, Yvan",Ugly Duckling,Poetry,Feb,2011,Spanish,Peru,Undirected
Lake,"Yoshimoto, Banana",Melville House,Fiction,May,2011,Japanese,Japan,Undirected
Sushi to Ninja,"Yoshinori, Shimizu",Cornell University Press,Fiction,Sept,2011,Japanese,Japan,Undirected
Fieldwork in Ukrainian Sex,"Zabuzhko, Oksana",AmazonCrossing,Fiction,June,2011,Ukrainian,Ukraine,Undirected
Unseen Hand,"Zagajewski, Adam",FSG,Poetry,June,2011,Polish,Poland,Undirected
Red Wine,"Zaydan, Amina",American University at Cairo,Fiction,Feb,2011,Arabic,Egypt,Undirected
Minuet for Guitar,"Zupan, Vitomil",Dalkey Archive,Fiction,Dec,2011,Slovenian,Slovenia,Undirected
Governess and Other Stories,"Zweig, Stefan",Pushkin Press,Fiction,July,2011,German,Austria,Undirected
From the Mouth of the Whale,"Cribb, Victoria",Telegram,Fiction,Nov,2011,Icelandic,Iceland,Undirected
Wasted Morning,"Camiller, Patrick",Northwestern University Press,Fiction,Aug,2011,Romanian,Romania,Undirected
Panorama,"Filkins, Peter",Random House,Fiction,Jan,2011,German,Germany,Undirected
Keeper of Lost Causes,"Nunnally, Tiina",Dutton,Fiction,Aug,2011,Danish,Denmark,Undirected
Brummstein,"Barslund, Charlotte",AmazonCrossing,Fiction,July,2011,Danish,Denmark,Undirected
From the Land of the Moon,"Goldstein, Ann",Europa Editions,Fiction,Jan,2011,Italian,Italy,Undirected
Three Science Fiction Novellas,"Chatelain, Daniele",Wesleyan University Press,Fiction,Jan,2011,French,Belgium,Undirected
Seamstress and the Wind,"Knecht, Rosalie",New Directions,Fiction,June,2011,Spanish,Argentina,Undirected
Traveler and the Innkeeper,"Hutchins, William",American University at Cairo,Fiction,Apr,2011,Arabic,Iraq,Undirected
Hagar Before the Occupation/Hagar After the Occupation,"Howell, Rebecca Gayle",Alice James Books,Poetry,Nov,2011,Arabic,Iraq,Undirected
Leeches,"Elias-Bursac, Ellen",Houghton Mifflin Harcourt,Fiction,Apr,2011,Serbian,Serbia and Montenegro,Undirected
From Unwritten Histories,"Hix, H. L.",Host Publications,Poetry,Jan,2011,Lithuanian,Lithuania,Undirected
Micrograms,"Acosta, Alejandro de",Wave Books,Poetry,Nov,2011,Spanish,Ecuador,Undirected
Splendor of Portugal,"McNeil, Rhett",Dalkey Archive,Fiction,Sept,2011,Portuguese,Portugal,Undirected
Last Brother,"Strachan, Geoffrey",Graywolf,Fiction,Feb,2011,French,Mauritius,Undirected
Until the Dawn's Light,"Green, Jeffrey",Schocken Books,Fiction,Oct,2011,Hebrew,Israel,Undirected
Caring Man,"Adler, Marc",Vertical,Fiction,July,2011,Japanese,Japan,Undirected
Sarmada,"Cranfield, Tristan",Interlink,Fiction,Nov,2011,Arabic,Syrian Arab Republic,Undirected
Moon Over the Mountain,"McCarthy, Paul",Autumn Hill,Fiction,Mar,2011,Japanese,Japan,Undirected
Journey of the Dead,"Moncrieff, Christopher",Pushkin Press,Fiction,Oct,2011,French,United States (USA),Undirected
Heatwave and Crazy Birds,"Bilu, Dalya",Dalkey Archive,Fiction,May,2011,Hebrew,Israel,Undirected
Into the Snow,"Valentine, Sarah",Wave Books,Poetry,Nov,2011,Russian,Russia,Undirected
Hotel Bosphorus,"Whitehouse, Ruth",Bitter Lemon,Fiction,July,2011,Turkish,Turkey,Undirected
Tale of Hansuli Turn,"Baer, Ben Conisbee",Columbia University Press,Fiction,May,2011,Bengali,India,Undirected
Zoo in Winter,"Dralyuk, Boris",Melville House,Poetry,Feb,2011,Russian,Russia,Undirected
Coda,"Waters, Alyson",University of Nebraska,Fiction,Mar,2011,French,France,Undirected
