Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Woes of a True Policeman,"Bolano, Roberto",FSG,Fiction,Nov,2012,Spanish,Chile,Undirected
Second Simplicity,"Bonnefoy, Yves",Yale University Press,Poetry,Jan,2012,French,France,Undirected
Cold Angel,"Bosetzky, Horst",Enigma Books,Fiction,Feb,2012,German,Germany,Undirected
Present Participle,"Bosquet, Oscarine",Fence Books,Poetry,Nov,2012,French,France,Undirected
Cocaine Salesman,"Braam, Conny",Haus,Fiction,July,2012,Dutch,Netherlands,Undirected
Spilt Milk,"Buarque, Chico",Grove,Fiction,Aug,2012,Portuguese,Brazil,Undirected
Kin,"Burstein, Dror",Dalkey Archive,Fiction,Nov,2012,Hebrew,Israel,Undirected
Zurich Conspiracy,"Calonego, Bernadette",AmazonCrossing,Fiction,June,2012,German,Switzerland,Undirected
P.O. Box Love,"Calvetti, Paola",St. Martin's,Fiction,Feb,2012,Italian,Italy,Undirected
Age of Doubt,"Camilleri, Andrea",Penguin,Fiction,June,2012,Italian,Italy,Undirected
Leon and Louise,"Capus, Alex",Haus,Fiction,Oct,2012,German,Switzerland,Undirected
Parterre,"Carlo, Elias",Quattro Books,Poetry,Oct,2012,Spanish,Mexico,Undirected
Whisperer,"Carrisi, Donato",Mulholland Books,Fiction,Jan,2012,Italian,Italy,Undirected
Frozen Moment,"Ceder, Camilla",Phoenix,Fiction,May,2012,Swedish,Sweden,Undirected
Laurels of Lake Constance,"Chaix, Marie",Dalkey Archive,Fiction,June,2012,French,France,Undirected
"Silences, or a Woman's Life","Chaix, Marie",Dalkey Archive,Fiction,Dec,2012,French,France,Undirected
Fat Years,"Chan, Koonchung",Nan A. Talese,Fiction,Jan,2012,Chinese,China,Undirected
Word as Archipelago,"Char, Rene",Omnidawn,Poetry,Sept,2012,French,France,Undirected
Planets,"Chejfec, Sergio",Open Letter,Fiction,June,2012,Spanish,Argentina,Undirected
Prehistoric Times,"Chevillard, Eric",Archipelago,Fiction,Mar,2012,French,France,Undirected
Death Sentences,"Chiaki, Kawamata",University of Minnesota Press,Fiction,Mar,2012,Japanese,Japan,Undirected
Smoke of Distant Fires,"Chirinos, Eduardo",Open Letter,Poetry,Jan,2012,Spanish,Peru,Undirected
No Variations,"Chitarroni, Luis",Dalkey Archive,Fiction,July,2012,Spanish,Argentina,Undirected
Time of Women,"Chizhova, Elena",Glagoslav Publications,Fiction,Feb,2012,Russian,Russia,Undirected
River of Fire and Other Stories,"Chong-hui, O",Columbia University Press,Fiction,July,2012,Korean,South Korea,Undirected
Always Coca-Cola,"Chreiteh, Alexandra",Interlink,Fiction,Jan,2012,Arabic,Lebanon,Undirected
Notes on the Mosquito,"Chuan, Xi",New Directions,Poetry,Apr,2012,Chinese,China,Undirected
Investigation,"Claudel, Philippe",Doubleday,Fiction,July,2012,French,France,Undirected
Still with Me,"Cohen, Thierry",AmazonCrossing,Fiction,Dec,2012,French,Morocco,Undirected
When the Night,"Comencini, Christina",Other Press,Fiction,Apr,2012,Italian,Italy,Undirected
Shadow of Memory,"Comment, Bernard",Dalkey Archive,Fiction,Nov,2012,French,France,Undirected
Island of Last Truth,"Company, Flavia",Europa Editions,Fiction,Oct,2012,Spanish,Argentina,Undirected
No Sale,"Conrad, Patrick",Bitter Lemon,Fiction,June,2012,Flemish,Belgium,Undirected
Dreamseller: The Revolution,"Cury, Augusto",Atria,Fiction,Sept,2012,Portuguese,Brazil,Undirected
Almost 1 Book / Almost 1 Life,"Czurda, Elfriede",Burning Deck Press,Poetry,Oct,2012,German,Austria,Undirected
Notturno,"D'Annunzio, Gabriele",Yale University Press,Poetry,Mar,2012,Italian,Italy,Undirected
Beautybeast,"Dabija, Adina",Northshore Press,Poetry,Nov,2012,Romanian,Romania,Undirected
Island of the Doomed,"Dagerman, Stig",University of Minnesota Press,Fiction,Feb,2012,Swedish,Sweden,Undirected
Lethal Investments,"Dahl, K.O.",Minotaur,Fiction,Nov,2012,Norwegian,Norway,Undirected
Woman with Several Lives,"Daive, Jean",Fence Books,Poetry,May,2012,French,France,Undirected
On the Cold Coasts,"Davidsdottir, Vilborg",AmazonCrossing,Fiction,Mar,2012,Icelandic,Iceland,Undirected
Yok,"Davys, Tim",HarperCollins,Fiction,Aug,2012,Swedish,Sweden,Undirected
I Hadn't Understood,"De Silva, Diego",Europa Editions,Fiction,Mar,2012,Italian,Italy,Undirected
Saturn,"Dehnel, Jacek",Dedalus Books,Fiction,Sept,2012,Polish,Poland,Undirected
Portrait of the Mother as a Young Woman,"Delius, Friedrich Christian",FSG,Fiction,Feb,2012,German,Germany,Undirected
Sarabande of Sara's Band,"Denysenko, Larysa",Glagoslav Publications,Fiction,Dec,2012,Ukrainian,Ukraine,Undirected
Maleficium,"Desjardins, Martine",Talonbooks,Fiction,May,2012,French,Quebec,Undirected
River Merchant's Wife,"Di, Ming",Marick Press,Poetry,Oct,2012,Chinese,China,Undirected
70% Acrylic 30% Wool,"Di Grado, Viola ",Europa Editions,Fiction,Nov,2012,Italian,Italy,Undirected
God's Horse and The Atheists' School,"Dichter, Wilhelm",Northwestern University Press,Fiction,Feb,2012,Polish,Ukraine,Undirected
pH Neutral History,"Dimkovska, Lidija",Copper Canyon,Poetry,June,2012,Macedonian,Macedonia,Undirected
Brazen Plagiarist,"Dimoula, Kiki",Yale University Press,Poetry,Nov,2012,Greek,Greece,Undirected
Scorched by the Sun,"Dor, Moshe",Word Works,Poetry,Mar,2012,Hebrew,Israel,Undirected
What the Emperor Cannot Do,"Doroshevich, Vlas",Glas,Fiction,June,2012,Russian,Russia,Undirected
This Beautiful Place,"Dorst, Tankred",Hanging Loose Press,Fiction,June,2012,German,Germany,Undirected
Colonel,"Dowlatabadi, Mahmoud",Melville House,Fiction,Apr,2012,Persian,"Iran, Islamic Republic of",Undirected
"Every Day, Every Hour","Dragnic, Natasa",Viking,Fiction,May,2012,German,Croatia,Undirected
Atlas,"Dung, Kai-Cheung",Columbia University Press,Fiction,July,2012,Chinese,China,Undirected
Bird Catcher,"Dunker, Kristina",Skyscape,Fiction,Dec,2012,German,Germany,Undirected
Runaway,"Dunker, Kristina",Skyscape,Fiction,Dec,2012,German,Germany,Undirected
Vertigo,"Dunker, Kristina",AmazonCrossing,Fiction,May,2012,German,Germany,Undirected
Poetry of Kabbalah,"Dykman, Aminadav",Yale University Press,Poetry,Apr,2012,Various,Various,Undirected
Kite,"Edde, Dominique",Seagull Books,Fiction,Apr,2012,French,Lebanon,Undirected
Sail of Stone,"Edwardson, Ake",Simon & Schuster,Fiction,Mar,2012,Swedish,Sweden,Undirected
God's Boat,"Ekuni, Kaori",Thames River Press,Fiction,Dec,2012,Japanese,Japan,Undirected
Palm House,"Eltayeb, Tarek",American University at Cairo,Fiction,May,2012,Arabic,Egypt,Undirected
Pierced,"Enger, Thomas",Atria,Fiction,Oct,2012,Norwegian,Norway,Undirected
Outside the Calendar,"Espmark, Kjell",Marick Press,Poetry,Oct,2012,Swedish,Sweden,Undirected
Ariadne in the Grotesque Labyrinth,"Espriu, Salvador",Dalkey Archive,Fiction,July,2012,Catalan,Spain,Undirected
Pimp's Notes,"Faletti, Giorgio",FSG,Fiction,Aug,2012,Italian,Italy,Undirected
Timote,"Feinmann, Jose Pablo",Texas Tech University Press,Fiction,Nov,2012,Spanish,Argentina,Undirected
Land and Blood,"Feraoun, Mouloud",University of Virginia Press,Fiction,Feb,2012,French,Algeria,Undirected
My Brilliant Friend,"Ferrante, Elena",Europa Editions,Fiction,Oct,2012,Italian,Italy,Undirected
Adam's Secret,"Ferrara, Guillermo",AmazonCrossing,Fiction,Oct,2012,Spanish,Argentina,Undirected
Daughter of Silence,"Fingueret, Manuela",Texas Tech University Press,Fiction,May,2012,Spanish,Argentina,Undirected
Fatal Tango,"Fleischhauer, Wolfram",AmazonCrossing,Fiction,Mar,2012,German,Germany,Undirected
Caller,"Fossum, Karin",Houghton Mifflin Harcourt,Fiction,Aug,2012,Norwegian,Norway,Undirected
Adventures of Radisson,"Fournier, Martin",Baraka,Fiction,Dec,2012,French,Quebec,Undirected
Stranger's Magic,"Frei, Max",Overlook,Fiction,July,2012,Russian,Russia,Undirected
Botanical Garden,"Fremon, Jean",Green Integer,Fiction,Apr,2012,French,France,Undirected
Adam in Eden,"Fuentes, Carlos",Dalkey Archive,Fiction,Dec,2012,Spanish,Mexico,Undirected
Vlad,"Fuentes, Carlos",Dalkey Archive,Fiction,July,2012,Spanish,Mexico,Undirected
Crystal Silence,"Fujisaki, Shingo",Kurodahan Press,Fiction,Mar,2012,Japanese,Japan,Undirected
Flowers of Grass,"Fukunaga, Takehiko",Dalkey Archive,Fiction,Apr,2012,Japanese,Japan,Undirected
"Belka, Why Don't You Bark?","Furukawa, Hideo",Haikasoru,Fiction,Oct,2012,Japanese,Japan,Undirected
Against the Wind,"Gagnon, Madeleine",Talonbooks,Fiction,Sept,2012,French,Quebec,Undirected
Necropolis,"Gamboa, Santiago",Europa Editions,Fiction,July,2012,Spanish,Colombia,Undirected
Open Secret,"Gamerro, Carlos",Pushkin Press,Fiction,Apr,2012,Spanish,Argentina,Undirected
Past Ahead,"Gatore, Gilbert",Indiana University Press,Fiction,Oct,2012,French,Rwanda,Undirected
Dark Times Filled with Light,"Gelman, Juan",Open Letter,Poetry,Nov,2012,Spanish,Argentina,Undirected
Diadem,"Giorgio, Marosa di",BOA Editions,Poetry,Nov,2012,Spanish,Uruguay,Undirected
Death in Tuscany,"Giuttari, Michele",Abacus,Fiction,Feb,2012,Italian,Italy,Undirected
Every Seventh Wave,"Glattauer, Daniel",Silver Oak,Fiction,Aug,2012,German,Austria,Undirected
Camera Killer,"Glavinic, Thomas",AmazonCrossing,Fiction,July,2012,German,Austria,Undirected
Pull Yourself Together,"Glavinic, Thomas",AmazonCrossing,Fiction,Oct,2012,German,Austria,Undirected
Dreamweed,"Goll, Yvan",Dzanc,Poetry,Oct,2012,German,France,Undirected
Paris Lawyer,"Granotier, Sylvie",Le French,Fiction,Sept,2012,French,France,Undirected
Some Kind of Peace,"Grebe, Camilla",Free Press,Fiction,July,2012,Swedish,Sweden,Undirected
Confidant,"Gremillon, Helene",Penguin,Fiction,Nov,2012,French,France,Undirected
Break,"Grossi, Pietro",Pushkin Press,Fiction,Jan,2012,Italian,Italy,Undirected
Everyone Leaves,"Guerra, Wendy",AmazonCrossing,Fiction,Nov,2012,Spanish,Cuba,Undirected
Folding Star and Other Poems,"Gutorow, Jacek",BOA Editions,Poetry,June,2012,Polish,Poland,Undirected
Brenner and God,"Haas, Wolf",Melville House,Fiction,June,2012,German,Austria,Undirected
Bitter Drink,"Haghenbeck, F.G.",AmazonCrossing,Fiction,July,2012,Spanish,Mexico,Undirected
Secret Book of Frida Kahlo,"Haghenbeck, F.G.",Atria,Fiction,Sept,2012,Spanish,Mexico,Undirected
Conscript,"Hailu, Gebreyesus",Ohio University Press,Fiction,Nov,2012,Tigrinya,Eritrea,Undirected
Rustic Baroque,"Hajicek, Jiri",Real World Press,Fiction,Nov,2012,Czech,Czech Republic,Undirected
Polish Boxer,"Halfon, Eduardo",Bellevue Literary Press,Fiction,Oct,2012,Spanish,Guatemala,Undirected
Celtic Conspiracy,"Hansen, Thore",AmazonCrossing,Fiction,May,2012,German,Germany,Undirected
Behind the Lines,"Hasek, Jaroslav",Karolinum Press,Fiction,Oct,2012,Czech,Czech Republic,Undirected
Orphans of Eldorado,"Hatoum, Milton",Canongate,Fiction,May,2012,Portuguese,Brazil,Undirected
Best of Contemporary Fiction from Georgia,"Heighway, Elizabeth",Dalkey Archive,Fiction,May,2012,Georgian,Georgia,Undirected
Mother Pleiades,"Heinesen, William",Dedalus Books,Fiction,Mar,2012,Danish,Faroe Islands,Undirected
End of the Story,"Heker, Liliana",Biblioasis,Fiction,May,2012,Spanish,Argentina,Undirected
Chaperoned,"Heldt, Dora",AmazonCrossing,Fiction,July,2012,German,Germany,Undirected
Best European Fiction 2013,"Hemon, Aleksandar",Dalkey Archive,Fiction,Nov,2012,Various,Various,Undirected
Salvation of a Saint,"Higashino, Keigo",Minotaur,Fiction,Oct,2012,Japanese,Japan,Undirected
Obscene Madame D,"Hilst, Hilda",Nightboat Books,Fiction,Dec,2012,Portuguese,Brazil,Undirected
Black Tulips,"Hinojosa, Jose Maria",University of New Orleans Press,Poetry,Sept,2012,Spanish,Spain,Undirected
MM9,"Hiroshi, Yamamoto",Viz Media,Fiction,Jan,2012,Japanese,Japan,Undirected
Invention of Glass,"Hocquard, Emmanuel",Canarium,Poetry,Apr,2012,French,France,Undirected
Elephant Keepers' Children,"Hoeg, Peter",Other Press,Fiction,Oct,2012,Danish,Denmark,Undirected
Ascent,"Hohl, Ludwig",Black Square Editions,Fiction,Dec,2012,German,Switzerland,Undirected
Blessed Are Those Who Thirst,"Holt, Anne",Scribner,Fiction,Dec,2012,Norwegian,Norway,Undirected
Blind Goddess,"Holt, Anne",Scribner,Fiction,June,2012,Norwegian,Norway,Undirected
Nun,"Hornby, Simonetta Agnello",Europa Editions,Fiction,Jan,2012,Italian,Italy,Undirected
"We, the Children of Cats","Hoshino, Tomoyuki",PM Press,Fiction,July,2012,Japanese,Japan,Undirected
Map and the Territory,"Houellebecq, Michel",Knopf,Fiction,Jan,2012,French,France,Undirected
Wind Says,"Hua, Bai",Zephyr Press,Poetry,Oct,2012,Chinese,China,Undirected
Zenith,"Huong, Duong Thu",Viking,Fiction,Aug,2012,Vietnamese,Viet Nam (Vietnam),Undirected
Basti,"Husain, Intizar",New York Review Books,Fiction,Oct,2012,Urdu,Pakistan,Undirected
Beyond Love,"Hussein, Hadiya",Syracuse University Press,Fiction,May,2012,Arabic,Iraq,Undirected
Infrared,"Huston, Nancy",Black Cat,Fiction,July,2012,French,Quebec,Undirected
Tales of Encounter,"Idris, Yusuf",American University at Cairo,Fiction,Oct,2012,Arabic,Egypt,Undirected
Navidad Incident: The Downfall of Matias Guili,"Ikezawa, Natsuki",Viz Media,Fiction,Mar,2012,Japanese,Japan,Undirected
Outrage,"Indridason, Arnaldur",Minotaur,Fiction,Sept,2012,Icelandic,Iceland,Undirected
Flatey Enigma,"Ingolfsson, Viktor Arnar",AmazonCrossing,Fiction,Mar,2012,Icelandic,Iceland,Undirected
House of Evidence,"Ingolfsson, Viktor Arnar",AmazonCrossing,Fiction,Dec,2012,Icelandic,Iceland,Undirected
Poet and Bin-Laden,"Ismailov, Hamid",Glagoslav Publications,Fiction,Aug,2012,Russian,Russia,Undirected
Genocidal Organ,"Itoh, Project",Viz Media,Fiction,Aug,2012,Japanese,Japan,Undirected
In the Shadows of Paris,"Izner, Claude",Minotaur,Fiction,Sept,2012,French,France,Undirected
Venice Noir,"Jakubowski, Maxim",Akashic Books,Fiction,June,2012,Italian,Italy,Undirected
I Burn Paris,"Jasienski, Bruno",Twisted Spoon Press,Fiction,Apr,2012,Polish,Poland,Undirected
Mama Leone,"Jergovic, Miljenko",Archipelago,Fiction,Oct,2012,Croatian,Croatia,Undirected
Complete Perfectionist,"Jimenez, Juan Ramon",Swan Isle Press,Poetry,Feb,2012,Spanish,Spain,Undirected
Ward Four,"Jin, Ba",Long River Press,Fiction,Aug,2012,Chinese,China,Undirected
Homecoming: Sixty Years of Egyptian Short Stories,"Johnson-Davies, Denys",American University at Cairo,Fiction,Feb,2012,Arabic,Egypt,Undirected
Eyes of Lira Kazan,"Joly, Eva",Bitter Lemon,Fiction,Oct,2012,French,France,Undirected
100-Year-Old Man Who Climbed Out the Window and Disappeared,"Jonasson, Jonas",Hyperion,Fiction,Sept,2012,Swedish,Sweden,Undirected
Invisible Murder,"Kaaberbol, Lene",Soho Press,Fiction,Oct,2012,Danish,Denmark,Undirected
Midwinter Blood,"Kallentoft, Mons",Atria,Fiction,June,2012,Swedish,Sweden,Undirected
Long Day's Evening,"Karasu, Bilge",City Lights,Fiction,Nov,2012,Turkish,Turkey,Undirected
Second Person Singular,"Kashua, Sayed",Grove,Fiction,Apr,2012,Hebrew,Israel,Undirected
Briefcase,"Kawakami, Hiromi",Counterpoint,Fiction,May,2012,Japanese,Japan,Undirected
Last Good Man,"Kazinski, A.J.",Scribner,Fiction,Mar,2012,Danish,Denmark,Undirected
Life Goes On,"Keilson, Hans",FSG,Fiction,Nov,2012,German,Germany,Undirected
Modern and Contemporary Swiss Poetry,"Keller, Luzius",Dalkey Archive,Poetry,Oct,2012,Various,Switzerland,Undirected
Nightmare,"Kepler, Lars",FSG,Fiction,July,2012,Swedish,Sweden,Undirected
"Suddenly, a Knock on the Door","Keret, Etgar",FSG,Fiction,Apr,2012,Hebrew,Israel,Undirected
Of Noble Origins,"Khalifeh, Sahar",American University at Cairo,Fiction,May,2012,Arabic,"Palestinian Territory, Occupied",Undirected
Sense,"Khasavov, Arslan",Glas,Fiction,May,2012,Russian,Russia,Undirected
As Though She Were Sleeping,"Khoury, Elias",Archipelago,Fiction,Apr,2012,Arabic,"Palestinian Territory, Occupied",Undirected
Black Flower,"Kim, Young-Ha",Houghton Mifflin Harcourt,Fiction,Oct,2012,Korean,South Korea,Undirected
Lute and the Scars,"Kis, Danilo",Dalkey Archive,Fiction,Aug,2012,Serbian,Serbia and Montenegro,Undirected
Psalm 44,"Kis, Danilo",Dalkey Archive,Fiction,Aug,2012,Serbian,Serbia and Montenegro,Undirected
City of Refuge,"Kitakata, Kenzo",Vertical,Fiction,Nov,2012,Japanese,Japan,Undirected
Guru Is Born,"Kitano, Takeshi",Vertical,Fiction,June,2012,Japanese,Japan,Undirected
December,"Kluge, Alexander",Seagull Books,Fiction,Apr,2012,German,Germany,Undirected
My Struggle: Book One,"Knausgaard, Karl",Archipelago,Fiction,May,2012,Norwegian,Norway,Undirected
Virus: The Day of Resurrection,"Komatsu, Sakyo",Viz Media,Fiction,Dec,2012,Japanese,Japan,Undirected
Budapest Noir,"Kondor, Vilmos",HarperCollins,Fiction,Feb,2012,Hungarian,Hungary,Undirected
Never Coming Back,"Koppel, Hans",Pegasus,Fiction,Dec,2012,Swedish,Sweden,Undirected
Kaytek the Wizard,"Korczak, Janusz",Penlight,Fiction,Aug,2012,Polish,Poland,Undirected
Death in Breslau,"Krajewski, Marek",Melville House,Fiction,Sept,2012,Polish,Poland,Undirected
Satantango,"Krasznahorkai, Laszlo",New Directions,Fiction,Feb,2012,Hungarian,Hungary,Undirected
Sailing Against the Wind,"Kross, Jaan",Northwestern University Press,Fiction,Jan,2012,Estonian,Estonia,Undirected
Farewell,"Kulin, Ayse",Dalkey Archive,Fiction,June,2012,Turkish,Turkey,Undirected
Case of the General's Thumb,"Kurkov, Andrey",Melville House,Fiction,Feb,2012,Russian,Russia,Undirected
Stonecutter,"Lackberg, Camilla",Pegasus,Fiction,May,2012,Swedish,Sweden,Undirected
Divorce Islamic Style,"Lakhous, Amara",Europa Editions,Fiction,Apr,2012,Italian,Italy,Undirected
Fortino Samano,"Lalucq, Virginie",Omnidawn,Poetry,Sept,2012,French,France,Undirected
Life Is Short and Desire Endless,"Lapeyre, Patrick",Other Press,Fiction,June,2012,French,France,Undirected
Easy Money,"Lapidus, Jens",Pantheon,Fiction,Apr,2012,Swedish,Sweden,Undirected
Between Love and Honor,"Lapierre, Alexandra",AmazonCrossing,Fiction,Apr,2012,French,France,Undirected
Islands of the Dying Light,"Lappert, Rolf",Owl Canyon Press,Fiction,June,2012,German,Switzerland,Undirected
In the Land of the Long White Cloud,"Lark, Sarah",AmazonCrossing,Fiction,Aug,2012,German,Germany,Undirected
My First Murder,"Lehtolainen, Leena",AmazonCrossing,Fiction,Dec,2012,Finnish,Finland,Undirected
Autoportrait,"Leve, Edouard",Dalkey Archive,Fiction,Feb,2012,French,France,Undirected
Istanbul Was a Fairy Tale,"Levi, Mario",Dalkey Archive,Fiction,Apr,2012,Turkish,Turkey,Undirected
Trees Without Wind,"Li, Rui",Columbia University Press,Fiction,Dec,2012,Chinese,China,Undirected
Sniper,"Lilin, Nicolai",W.W. Norton,Fiction,May,2012,Italian,Italy,Undirected
Little Star,"Lindqvist, John Ajvide",St. Martin's,Fiction,Oct,2012,Swedish,Sweden,Undirected
Time Commences in Xibalba,"Lion, Luis de",University of Arizona Press,Fiction,Nov,2012,Spanish,Guatemala,Undirected
Breath of Life,"Lispector, Clarice",New Directions,Fiction,May,2012,Portuguese,Brazil,Undirected
"No Enemies, No Hatred: Selected Essays and Poems","Liu, Xiaobo",Harvard University Press,Poetry,Jan,2012,Chinese,China,Undirected
Noah,"Loetscher, Hugo",Seagull Books,Fiction,July,2012,German,Switzerland,Undirected
White Raven,"Lopatina, Irana",Light Messages,Fiction,Aug,2012,Russian,Russia,Undirected
New Poetry from Spain,"Lopez-Luaces, Marta",Talisman House,Poetry,Apr,2012,Spanish,Spain,Undirected
Apocalypse Z: The Beginning of the End,"Loureiro, Manel",AmazonCrossing,Fiction,Oct,2012,Spanish,Spain,Undirected
Meet Me in the Dark,"Love, Lilly",CreateSpace,Fiction,Nov,2012,German,Germany,Undirected
Prince of the Dark,"Love, Lilly",CreateSpace,Fiction,Nov,2012,German,Germany,Undirected
Voices of the Dark,"Love, Lilly",CreateSpace,Fiction,Nov,2012,German,Germany,Undirected
Self-Shadowing Prey,"Luca, Gherasim",Contra Mundum Press,Poetry,Mar,2012,French,Romania,Undirected
Memoirs of a Porcupine,"Mabanckou, Alain",Soft Skull,Fiction,Apr,2012,French,Congo,Undirected
Tales of a Severed Head,"Madani, Rachida",Yale University Press,Poetry,Oct,2012,Arabic,Morocco,Undirected
Ali and Ramazan,"Magden, Perihan",AmazonCrossing,Fiction,Apr,2012,Turkish,Turkey,Undirected
Escape,"Magden, Perihan",AmazonCrossing,Fiction,Sept,2012,Turkish,Turkey,Undirected
LoveStar,"Magnason, Andri Snaer",Seven Stories Press,Fiction,Oct,2012,Icelandic,Iceland,Undirected
Story of the Blue Planet,"Magnason, Andri Snaer",Seven Stories Press,Fiction,Oct,2012,Icelandic,Iceland,Undirected
Blindly,"Magris, Claudio",Yale University Press,Fiction,Aug,2012,Italian,Italy,Undirected
Life of an Unknown Man,"Makine, Andrei",Graywolf,Fiction,June,2012,French,Russia,Undirected
Lair,"Manea, Norman",Yale University Press,Fiction,Apr,2012,Romanian,Romania,Undirected
Winter's Night,"Manfredi, Valerio Massimo",Europa Editions,Fiction,Aug,2012,Italian,Italy,Undirected
All Men Are Liars,"Manguel, Alberto",Riverhead,Fiction,June,2012,Spanish,Argentina,Undirected
Shadow Girls,"Mankell, Henning",New Press,Fiction,Oct,2012,Swedish,Sweden,Undirected
Blood of the Sun,"Maranhao, Salgado",Milkweed,Poetry,Sept,2012,Portuguese,Brazil,Undirected
Last of the Vostyachs,"Marani, Diego",Dedalus Books,Fiction,Dec,2012,Italian,Italy,Undirected
Last Will,"Marklund, Liza",Atria,Fiction,Apr,2012,Swedish,Sweden,Undirected
High Life,"Martinet, Jean-Pierre",Wakefield Press,Fiction,May,2012,French,France,Undirected
Hardly Ever Otherwise,"Matios, Maria",Glagoslav Publications,Fiction,Apr,2012,Russian,Ukraine,Undirected
Pro Bono,"Matsumoto, Seicho",Vertical,Fiction,July,2012,Japanese,Japan,Undirected
Frost on His Shoulders,"Mediano, Lorenzo",Europa Editions,Fiction,June,2012,Spanish,Spain,Undirected
It's No Good,"Medvedev, Kirill",Ugly Duckling,Poetry,Aug,2012,Russian,Russia,Undirected
House of Jasmine,"Meguid, Ibrahim Abdel",Interlink,Fiction,May,2012,Arabic,Egypt,Undirected
Pale Blue,"Meinecke, Thomas",AmazonCrossing,Fiction,Aug,2012,German,Germany,Undirected
In Time's Rift,"Meister, Ernst",Wave Books,Poetry,Sept,2012,German,Germany,Undirected
Perlmann's Silence,"Mercier, Pascal",Grove,Fiction,Jan,2012,German,Switzerland,Undirected
Seven Days,"Meyer, Deon",Atlantic Monthly,Fiction,Sept,2012,Afrikaans,South Africa,Undirected
Bluebird and Other Tattoos,"Miguel, Luna",Scrambler Books,Poetry,Sept,2012,Spanish,Spain,Undirected
Labyrinth of Dreaming Books,"Moers, Walter",Overlook,Fiction,Nov,2012,German,Germany,Undirected
7th Woman,"Molay, Frederique",Le French,Fiction,Oct,2012,French,France,Undirected
Origin of Man,"Montalbetti, Christine",Dalkey Archive,Fiction,Aug,2012,French,France,Undirected
Tears in Rain,"Montero, Rose",AmazonCrossing,Fiction,Nov,2012,Spanish,Spain,Undirected
Thousand Morons,"Monzo, Quim",Open Letter,Fiction,Dec,2012,Catalan,Spain,Undirected
Tunisian Tale,"Mosbahi, Hassouna",American University at Cairo,Fiction,Jan,2012,Arabic,Tunisia,Undirected
Hunger Angel,"Muller, Herta",Metropolitan,Fiction,Apr,2012,German,Germany,Undirected
Accabadora,"Murgia, Michela",Counterpoint,Fiction,Oct,2012,Italian,Italy,Undirected
ENMA the Immortal,"Nakamura, Fumi",Vertical,Fiction,Apr,2012,Japanese,Japan,Undirected
Thief,"Nakamura, Fuminori",Soho Press,Fiction,Mar,2012,Japanese,Japan,Undirected
Time of White Horses,"Nasrallah, Ibrahim",American University at Cairo,Fiction,May,2012,Arabic,Jordan,Undirected
Three Strong Women,"NDiaye, Marie",Knopf,Fiction,Aug,2012,French,France,Undirected
Wine of Solitude,"Nemirovsky, Irene",Vintage,Fiction,Sept,2012,French,France,Undirected
Phantom,"Nesbo, Jo",Knopf,Fiction,Oct,2012,Norwegian,Norway,Undirected
Amsterdam Stories,"Nescio, ",New York Review Books,Fiction,Mar,2012,Dutch,Netherlands,Undirected
Munster's Case,"Nesser, Hakan",Pantheon,Fiction,Aug,2012,Swedish,Sweden,Undirected
Traveler of the Century,"Neuman, Andres",FSG,Fiction,May,2012,Spanish,Argentina,Undirected
Coit,"Neveu, Chantal",Book Thug,Poetry,Oct,2012,French,Quebec,Undirected
Bathing Women,"Ning, Tie",Scribner,Fiction,Oct,2012,Chinese,China,Undirected
Gift,"Noiville, Florence",Northwestern University Press,Fiction,June,2012,French,France,Undirected
Body,"Nonami, Asa",Vertical,Fiction,Nov,2012,Japanese,Japan,Undirected
Master of Insomnia,"Novak, Boris",Dalkey Archive,Poetry,Sept,2012,Slovenian,Slovenia,Undirected
Nights of Awe,"Nykanen, Harri",Bitter Lemon,Fiction,Apr,2012,Finnish,Finland,Undirected
Unwanted,"Ohlsson, Kristina",Atria,Fiction,Feb,2012,Swedish,Sweden,Undirected
Beside the Sea,"Olvi, Veronique",Tin House,Fiction,Oct,2012,French,France,Undirected
Children in Reindeer Woods,"Omarsdottir, Kristin",Open Letter,Fiction,Apr,2012,Icelandic,Iceland,Undirected
101 Modern Japanese Poems,"Ooka, Makoto",Thames River Press,Poetry,Sept,2012,Japanese,Japan,Undirected
Walaschek's Dream,"Orelli, Giovanni",Dalkey Archive,Fiction,May,2012,Italian,Switzerland,Undirected
Talisman in the Darkness,"Orozco, Olga",White Pine,Fiction,June,2012,Spanish,Argentina,Undirected
Indies Enterprise,"Orsenna, Erik",Haus,Fiction,July,2012,French,France,Undirected
Viper,"Ostlundh, Hakan",Minotaur,Fiction,Aug,2012,Swedish,Sweden,Undirected
Map of the Sky,"Palma, Felix",Atria,Fiction,Sept,2012,Spanish,Spain,Undirected
Silent House,"Pamuk, Orhan",Knopf,Fiction,Oct,2012,Turkish,Turkey,Undirected
To Pieces,"Parland, Henry",Norvik Press,Fiction,Feb,2012,Finnish,Finland,Undirected
Apology and the Last Days,"Pekic, Borislav",Northwestern University Press,Fiction,June,2012,Serbian,Serbia and Montenegro,Undirected
"Another Time, Another Life","Persson, Leif GW",Pantheon,Fiction,Mar,2012,Swedish,Sweden,Undirected
When Snow Fell on the Lemon Tree Blossoms,"Petrakis, Leonidas",Pella Publishing,Fiction,Dec,2012,Greek,Greece,Undirected
