Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Light of My Eye,"Jacques, Paula",Holmes & Meier,Fiction,Mar,2009,French,Egypt,Undirected
Prophecy and Other Stories,"Jancar, Drago",Northwestern University Press,Fiction,May,2009,Slovenian,Slovenia,Undirected
Yugoslav Requiem,"Jansen op de Haar, Arnold",Holland Park Press,Poetry,Sept,2009,Dutch,Netherlands,Undirected
What It Is,"Jansma, Esther",Bloodaxe,Poetry,July,2009,Dutch,Netherlands,Undirected
True Deceiver,"Jansson, Tove",New York Review Books,Fiction,Dec,2009,Swedish,Sweden,Undirected
Elberel,"Jantsan, Batireedui",Telegram,Fiction,Jan,2009,Mongolian,Mongolia,Undirected
Leaving Tangier,"Jelloun, Tahar Ben",Penguin,Fiction,Apr,2009,French,Morocco,Undirected
Poet & the Sea,"Jimenez, Juan Ramon",White Pine,Poetry,July,2009,Spanish,Spain,Undirected
Tongue,"Jo, Kyung-Ran",Bloomsbury,Fiction,June,2009,Korean,South Korea,Undirected
In a Fertile Desert,"Johnson-Davies, Denys",American University at Cairo,Fiction,Feb,2009,Arabic,United Arab Emirates,Undirected
Blinding Moment: Four Pieces about Composers,"Jonke, Gert",Ariadne Books,Fiction,Jan,2009,German,Austria,Undirected
System of Vienna,"Jonke, Gert",Dalkey Archive,Fiction,Dec,2009,German,Austria,Undirected
Collobert Orbital,"Jonson, Johan",Displaced Press,Poetry,July,2009,Swedish,Sweden,Undirected
Savage,"Jouet, Jacques",Dalkey Archive,Fiction,June,2009,French,France,Undirected
Book of God and Physics: A Novel of the Voynich Mystery,"Joven, Enrique",Morrow,Fiction,May,2009,Spanish,Spain,Undirected
Crossing the Hudson,"Jungk, Peter Stephan",Other Press,Fiction,Mar,2009,German,France,Undirected
Siege,"Kadare, Ismail",Canongate,Fiction,Feb,2009,French,Albania,Undirected
Word Book,"Kanai, Mieko",Dalkey Archive,Fiction,Oct,2009,Japanese,Japan,Undirected
Same River,"Kaplinski, Jaan",Peter Owen Publishers,Fiction,Sept,2009,Estonian,Estonia,Undirected
Rien ne va plus,"Karapanou, Margarita",Clockroot,Fiction,Oct,2009,Greek,Greece,Undirected
Idle Years,"Kemel, Orhan",Peter Owen Publishers,Fiction,Feb,2009,Turkish,Turkey,Undirected
David's Revenge,"Kettenbach, Hans Werner",Bitter Lemon,Fiction,Oct,2009,German,Germany,Undirected
Dead Man's Share,"Khadra, Yasmina",Toby Press,Fiction,Oct,2009,French,Algeria,Undirected
Skipper Worse,"Kielland, Alexander Lange",Cross-Cultural Communications,Poetry,Mar,2009,Norwegian,Norway,Undirected
Conqueror,"Kjaerstad, Jan",Open Letter,Fiction,Feb,2009,Norwegian,Norway,Undirected
Discoverer,"Kjaerstad, Jan",Open Letter,Fiction,Aug,2009,Norwegian,Norway,Undirected
Time for Everything,"Knausgaard, Karl",Archipelago,Fiction,Nov,2009,Norwegian,Norway,Undirected
Been and Gone,"Kornhauser, Julian",Marick Press,Poetry,Apr,2009,Polish,Poland,Undirected
Pereat Mundus,"Krohn, Leena",Omnidawn,Fiction,June,2009,Finnish,Finland,Undirected
Memories of the Future,"Krzhizhanovsky, Sigizmund",New York Review Books,Fiction,July,2009,Russian,Ukraine,Undirected
Summer of the Ubume,"Kyogoku, Natsuhiko",Vertical,Fiction,Apr,2009,Japanese,Japan,Undirected
From Wonso Pond,"Kyong-ae, Kang",Feminist Press,Fiction,July,2009,Korean,South Korea,Undirected
Borderland Roads,"Kyun, Ho",White Pine,Poetry,Dec,2009,Korean,South Korea,Undirected
"Tosca, The Cat Lady","Lagorio, Gina",Bordighera Press,Poetry,Oct,2009,Italian,Italy,Undirected
"I, the Worst of All","Lamat, Estela",BlazeVOX,Poetry,Mar,2009,Spanish,Chile,Undirected
Valley of Strength,"Lapid, Shulamit",Toby Press,Fiction,Mar,2009,Hebrew,Israel,Undirected
Girl Who Played with Fire,"Larsson, Stieg",Knopf,Fiction,Aug,2009,Swedish,Sweden,Undirected
Do Not Touch,"Laurrent, Eric",Dalkey Archive,Fiction,Jan,2009,French,France,Undirected
Desert,"Le Clezio, J.M.G.",David Godine,Fiction,June,2009,French,France,Undirected
Jewish Husband,"Levi, Lia",Europa Editions,Fiction,Sept,2009,Italian,Italy,Undirected
Brazil: A Traveler's Literary Companion,"Levitin, Alexis",Whereabouts Press,Fiction,Oct,2009,Portuguese,Brazil,Undirected
Jewish God in Paris,"Levitin, Mikhail",Glas,Fiction,Mar,2009,Russian,Russia,Undirected
New Century,"Lipska, Ewa",Northwestern University Press,Poetry,Nov,2009,Polish,Poland,Undirected
Departing at Dawn,"Lise, Gloria",Feminist Press,Fiction,Aug,2009,Spanish,Argentina,Undirected
Kindly Ones,"Littell, Jonathan",HarperCollins,Fiction,Mar,2009,French,United States (USA),Undirected
According to Sofia,"Lonn, Oystein",Maia,Fiction,July,2009,Norwegian,Norway,Undirected
Inventor of Love and Other Writings,"Luca, Gherasim",Black Widow Press,Poetry,Aug,2009,Romanian,Romania,Undirected
Passive Vampire,"Luca, Gherasim",Twisted Spoon Press,Fiction,Mar,2009,French,France,Undirected
Murdered House,"Magnan, Pierre",Minotaur,Fiction,Nov,2009,French,France,Undirected
Before the Throne,"Mahfouz, Naguib",American University at Cairo,Fiction,Oct,2009,Arabic,Egypt,Undirected
Mirage,"Mahfouz, Naguib",American University at Cairo,Fiction,Aug,2009,Arabic,Egypt,Undirected
Censoring an Iranian Love Story,"Mandanipour, Shahriar",Knopf,Fiction,May,2009,Farsi,"Iran, Islamic Republic of",Undirected
Italian Shoes,"Mankell, Henning",New Press,Fiction,Apr,2009,Swedish,Sweden,Undirected
Synergos,"Manzano, Roberto",Etruscan Press,Poetry,May,2009,Spanish,Cuba,Undirected
"Your Face Tomorrow Volume Three: Poison, Shadow, and Farewell","Marias, Javier",New Directions,Fiction,Nov,2009,Spanish,Spain,Undirected
Over the Waves and Other Stories,"Martiatu, Ines Maria",Swan Isle Press,Fiction,Apr,2009,Spanish,Cuba,Undirected
KB: The Suspect,"Martinaitis, Marcelijus",White Pine,Poetry,Feb,2009,Lithuanian,Lithuania,Undirected
Italian Brothers,"Mastrolilli, Paolo",Enigma Books,Fiction,Oct,2009,Italian,Italy,Undirected
Benny & Shrimp,"Mazetti, Katarina",Penguin,Fiction,Aug,2009,Swedish,Sweden,Undirected
Blind Sunflowers,"Mendez, Alberto",Arcadia,Fiction,Oct,2009,Spanish,Spain,Undirected
Mystery of the Enchanted Crypt,"Mendoza, Eduardo",Telegram,Fiction,Feb,2009,Spanish,Spain,Undirected
Behind Closed Doors,"Messina, Maria",Feminist Press,Fiction,Jan,2009,Italian,Italy,Undirected
Blood Safari,"Meyer, Deon",Atlantic Monthly,Fiction,Sept,2009,Afrikaans,South Africa,Undirected
Diary of a Wave Outside the Sea,"Mikhail, Dunya",New Directions,Poetry,May,2009,Arabic,Iraq,Undirected
Manituana,"Ming, Wu",Verso,Fiction,Oct,2009,Italian,Italy,Undirected
Brave Story,"Miyabe, Miyuki",Viz Media,Fiction,Nov,2009,Japanese,Japan,Undirected
Spinning Tropics,"Mochizuki, Aska",Vintage,Fiction,Dec,2009,Japanese,Japan,Undirected
Alchemaster's Apprentice,"Moers, Walter",Overlook,Fiction,Sept,2009,German,Germany,Undirected
Western,"Montalbetti, Christine",Dalkey Archive,Fiction,Oct,2009,French,France,Undirected
Hecate and Her Dogs,"Morand, Paul",Pushkin Press,Fiction,Aug,2009,French,France,Undirected
Dance with Snakes,"Moya, Horacio Castellanos",Biblioasis,Fiction,Sept,2009,Spanish,Honduras,Undirected
She-Devil in the Mirror,"Moya, Horacio Castellanos",New Directions,Fiction,Sept,2009,Spanish,Honduras,Undirected
There's Nothing I Can Do When I Think of You Late at Night,"Naiqian, Cao",Columbia University Press,Fiction,May,2009,Chinese,China,Undirected
Rain Inside,"Nasrallah, Ibrahim",Curbstone,Poetry,Apr,2009,Arabic,Jordan,Undirected
Proof of the Honey,"Neimi, Salwa al",Europa Editions,Fiction,May,2009,Arabic,Syrian Arab Republic,Undirected
Salt Smugglers,"Nerval, Gerard de",Archipelago,Fiction,June,2009,French,France,Undirected
Nemesis,"Nesbo, Jo",HarperCollins,Fiction,Jan,2009,Norwegian,Norway,Undirected
Woman with a Birthmark,"Nesser, Hakan",Pantheon,Fiction,Apr,2009,Swedish,Sweden,Undirected
Prague with Fingers of Rain,"Nezval, Vitezslav",Dufour Editions,Poetry,Nov,2009,Czech,Czech Republic,Undirected
An Insignificant Family,"Ngan, Da",Curbstone,Fiction,Feb,2009,Vietnamese,Viet Nam (Vietnam),Undirected
Unreal Estate,"Nikolov, Lyubomir",Carnegie Mellon Press,Poetry,Feb,2009,Bulgarian,Bulgaria,Undirected
Usurper of the Sun,"Nojiri, Housuke",Viz Media,Fiction,Sept,2009,Japanese,Japan,Undirected
Back to the Coast,"Noort, Saskia",Bitter Lemon,Fiction,June,2009,Dutch,Netherlands,Undirected
Tokyo Fiancee,"Nothomb, Amelie",Europa Editions,Fiction,Jan,2009,French,Belgium,Undirected
Feline Plague,"Novak, Maja",North Atlantic Books,Fiction,Mar,2009,Slovenian,Slovenia,Undirected
Lord of the Sands of Time,"Ogawa, Issui",Viz Media,Fiction,July,2009,Japanese,Japan,Undirected
Housekeeper and the Professor,"Ogawa, Yoko",Picador,Fiction,Feb,2009,Japanese,Japan,Undirected
Mr Dick or The Tenth Book,"Ohl, Jean-Pierre",Dedalus Books,Fiction,Mar,2009,French,France,Undirected
Riot of Goldfish,"Okamoto, Kanoko",Hesperus,Fiction,Nov,2009,Japanese,Japan,Undirected
Zoo,"Otsuichi, ",Viz Media,Fiction,Sept,2009,Japanese,Japan,Undirected
Rhyming Life and Death,"Oz, Amos",Houghton Mifflin Harcourt,Fiction,Apr,2009,Hebrew,Israel,Undirected
Bridge of the Golden Horn,"Ozdamar, Emine Sevgi",Serpent's Tail,Fiction,May,2009,German,Turkey,Undirected
Havana Fever,"Padura, Leonardo",Bitter Lemon,Fiction,Mar,2009,Spanish,Cuba,Undirected
Girl Carla and Other Poems,"Pagliarani, Elio",Agincourt Press,Poetry,Nov,2009,Italian,Italy,Undirected
Museum of Innocence,"Pamuk, Orhan",Knopf,Fiction,Oct,2009,Turkish,Turkey,Undirected
Pan-Dada,"Pansaers, Clement",Green Integer,Poetry,Dec,2009,French,Belgium,Undirected
After-Dinner Declarations,"Parra, Nicanor",Host Publications,Poetry,Feb,2009,Spanish,Chile,Undirected
For Grace Received,"Parrella, Valeria",Europa Editions,Fiction,Sept,2009,Italian,Italy,Undirected
News from the Empire,"Paso, Fernando del",Dalkey Archive,Fiction,Apr,2009,Spanish,Mexico,Undirected
65 Lakh Heist,"Pathak, Surender Mohan",Blaft,Fiction,Dec,2009,Hindi,India,Undirected
Cavalier in the Yellow Doublet,"Perez-Reverte, Arturo",Putnam,Fiction,Sept,2009,Spanish,Spain,Undirected
There Once Lived a Woman Who Tried to Kill Her Neighbor's Baby: Fairy Tales,"Petrushevskaya, Ludmilla",Penguin,Fiction,Oct,2009,Russian,Russia,Undirected
Rupert: A Confession,"Pfeijffer, Ilja Leonard",Open Letter,Fiction,June,2009,Dutch,Netherlands,Undirected
Mighty Angel,"Pilch, Jerzy",Open Letter,Fiction,Apr,2009,Polish,Poland,Undirected
Pandora in the Congo,"Pinol, Albert Sanchez",Canongate,Fiction,Mar,2009,Catalan,Spain,Undirected
Voices of the Desert,"Pinon, Nelida",Knopf,Fiction,Aug,2009,Portuguese,Brazil,Undirected
Praises & Offenses,"Portalatin, Aida Cartagena",BOA Editions,Poetry,Nov,2009,Spanish,Dominican Republic,Undirected
Child's Play,"Posadas, Carmen",HarperCollins,Fiction,Aug,2009,Spanish,Spain,Undirected
Translation is a Love Affair,"Poulin, Jacques",Archipelago,Fiction,Oct,2009,French,Quebec,Undirected
Rex,"Prieto, Jose Manuel",Grove,Fiction,Apr,2009,Spanish,Cuba,Undirected
Scale and Stairs,"Ra, Heeduck",White Pine,Poetry,Feb,2009,Korean,South Korea,Undirected
"Where Are You Going, You Monkeys?","Rajanarayanan, Ki.",Blaft,Fiction,Jan,2009,Tamil,India,Undirected
Thousand Deaths Plus One,"Ramirez, Sergio",McPherson & Company,Fiction,Apr,2009,Spanish,Nicaragua,Undirected
Doghead,"Ramsland, Morten",St. Martin's,Fiction,Feb,2009,Danish,Denmark,Undirected
Andean Express,"Recacoechea, Juan de",Akashic Books,Fiction,Apr,2009,Spanish,Bolivia,Undirected
Europes,"Reda, Jacques",Host Publications,Poetry,Feb,2009,French,France,Undirected
Life Stories,"Richardson, Paul",Russian Information Services,Fiction,Sept,2009,Russian,Russia,Undirected
Holy Bullet,"Rocha, Luis Miguel",Putnam,Fiction,Aug,2009,Portuguese,Portugal,Undirected
Wetlands,"Roche, Charlotte",Grove,Fiction,Apr,2009,German,Germany,Undirected
Death in Spring,"Rodoreda, Merce",Open Letter,Fiction,May,2009,Catalan,Spain,Undirected
Winter Garden Photograph,"Rodriguez, Reina Maria",Green Integer,Poetry,Mar,2009,Spanish,Cuba,Undirected
Red April,"Roncagliolo, Santiago",Pantheon,Fiction,Apr,2009,Spanish,Peru,Undirected
Halfway House,"Rosales, Guillermo",New Directions,Fiction,May,2009,Spanish,Cuba,Undirected
Metropolis Vienna,"Rosei, Peter",Green Integer,Fiction,Aug,2009,German,Austria,Undirected
Armies,"Rosero, Evelio",New Directions,Fiction,Sept,2009,Spanish,Colombia,Undirected
Box 21,"Roslund, Anders",FSG,Fiction,Oct,2009,Swedish,Sweden,Undirected
Antichrist,"Roth, Joseph",Peter Owen Publishers,Fiction,May,2009,German,Austria,Undirected
Loop,"Roubaud, Jacques",Dalkey Archive,Fiction,Apr,2009,French,France,Undirected
Do Time Get Time,"Rubanov, Andrey",Old Street,Fiction,May,2009,Russian,Russia,Undirected
Secret Gardens of Mogador,"Ruy-Sanchez, Alberto",White Pine,Fiction,Apr,2009,Spanish,Mexico,Undirected
Between the Floating Mist,"Ryokan, ",White Pine,Poetry,Apr,2009,Japanese,Japan,Undirected
Kanshi Poems of Taigu Ryokan,"Ryokan, Taigu",Bottom Dog Press,Poetry,Feb,2009,Japanese,Japan,Undirected
Cairo Swan Song,"Said, Mekkawi",American University at Cairo,Fiction,Nov,2009,Arabic,Egypt,Undirected
All You Need Is Kill,"Sakurazaka, Hiroshi",Viz Media,Fiction,July,2009,Japanese,Japan,Undirected
There's the Hand and There's the Arid Chair,"Salamun, Tomaz",Counterpath Press,Poetry,Apr,2009,Slovenian,Slovenia,Undirected
Your King No Longer Treads the Earth,"Sanchez-Andrade, Cristina",Curbstone,Fiction,June,2009,Spanish,Spain,Undirected
Latin Poetry,"Sannazaro, Jacopo",Harvard University Press,Poetry,May,2009,Latin,Italy,Undirected
German Mujahid,"Sansal, Boualem",Europa Editions,Fiction,Oct,2009,French,Algeria,Undirected
Our Lady of the Night,"Santos-Febres, Mayra",HarperCollins,Fiction,Aug,2009,Spanish,Puerto Rico,Undirected
Okei,"Saotome, Mitsugu",Alma,Fiction,Oct,2009,Japanese,Japan,Undirected
Dark Side of Love,"Schami, Rafik",Interlink,Fiction,Apr,2009,German,Syrian Arab Republic,Undirected
Happy Man,"Schertenleib, Hansjorg",Melville House,Fiction,Nov,2009,German,Switzerland,Undirected
Self's Murder,"Schlink, Bernhard",Vintage,Fiction,Aug,2009,German,Germany,Undirected
Most Beautiful Book in the World,"Schmitt, Eric-Emmanuel",Europa Editions,Fiction,Aug,2009,French,France,Undirected
Book of Madness,"Senyurek, Levent",Citlembik Publications,Fiction,Dec,2009,Turkish,Turkey,Undirected
Dacha Husband,"Shcheglov, Ivan",Northwestern University Press,Fiction,Oct,2009,Russian,Russia,Undirected
"My Floating Mother, City","Shiraishi, Kazuko",New Directions,Poetry,Jan,2009,Japanese,Japan,Undirected
Microfictions,"Shua, Ana Maria",University of Nebraska,Fiction,Apr,2009,Spanish,Argentina,Undirected
"To Speak, to Tell You?","Sicaud, Sabine",Black Widow Press,Poetry,Mar,2009,French,France,Undirected
My Soul to Take,"Sigurdardottir, Yrsa",Morrow,Fiction,May,2009,Icelandic,Iceland,Undirected
Once on a Moonless Night,"Sijie, Dai",Knopf,Fiction,Aug,2009,French,China,Undirected
Ordinary Lives,"Skvorecky, Josef",Key Porter,Fiction,Sept,2009,Czech,Czech Republic,Undirected
Old Garden,"Sok-yong, Hwang",Seven Stories Press,Fiction,Sept,2009,Korean,South Korea,Undirected
Not So Perfect Crime,"Solana, Teresa",Bitter Lemon,Fiction,Mar,2009,Catalan,Spain,Undirected
Yankee Invasion,"Solares, Ignacio",Scarletta Press,Fiction,May,2009,Spanish,Mexico,Undirected
Gigolo Murder,"Somer, Mehmet Murat",Penguin,Fiction,Oct,2009,Turkish,Turkey,Undirected
Kiss Murder,"Somer, Mehmet Murat",Penguin,Fiction,Jan,2009,Turkish,Turkey,Undirected
Mozart's Third Brain,"Sonnevi, Goran",Yale University Press,Poetry,Sept,2009,Swedish,Sweden,Undirected
Landscape with Dog,"Sotiropoulos, Ersi",Clockroot,Fiction,Nov,2009,Greek,Greece,Undirected
Painted Fire: A Selection of Poems 1954-2006,"Spaziani, Maria Luisa",Chelsea Editions,Poetry,Sept,2009,Italian,Italy,Undirected
Gods and Soldiers: Anthology of Contemporary African Writing,"Spillman, Rob",Penguin,Fiction,May,2009,Various,Various,Undirected
Paper Shoes,"Srut, Pavel",Carnegie Mellon Press,Poetry,Feb,2009,Czech,Czech Republic,Undirected
Writing on the Wall,"Staalesen, Gunnar",Arcadia,Fiction,Oct,2009,Norwegian,Norway,Undirected
Rome Noir,"Stangalino, Chiara",Akashic Books,Fiction,Feb,2009,Italian,Italy,Undirected
First Execution,"Starnone, Domenico",Europa Editions,Fiction,Feb,2009,Italian,Italy,Undirected
Awkward Age,"Starobinets, Anna",Hesperus,Fiction,Nov,2009,Russian,Russia,Undirected
Bachelors,"Stifter, Adalbert",Pushkin Press,Fiction,May,2009,German,Austria,Undirected
Carsten the Trustee and Other Short Fiction,"Storm, Theodor",Dufour Editions,Fiction,Apr,2009,German,Germany,Undirected
Lost Souls,"Sunwon, Hwang",Columbia University Press,Fiction,Dec,2009,Korean,South Korea,Undirected
Natural Selection,"Szperling, Cecilia",Aflame Books,Fiction,Aug,2009,Spanish,Argentina,Undirected
Assembly,"Tadic, Novica",Host Publications,Poetry,Nov,2009,Serbian,Serbia and Montenegro,Undirected
Dark Things,"Tadic, Novica",BOA Editions,Poetry,July,2009,Serbian,Serbia and Montenegro,Undirected
Salvation Army,"Taia, Abdellah",Semiotext(e),Fiction,Mar,2009,French,Morocco,Undirected
Hedgehog,"Tamer, Zakaria",American University at Cairo,Fiction,May,2009,Arabic,Syrian Arab Republic,Undirected
Mind at Peace,"Tanpinar, Ahmet Hamdi",Archipelago,Fiction,Jan,2009,Turkish,Turkey,Undirected
Jerusalem,"Tavares, Goncalo",Dalkey Archive,Fiction,Oct,2009,Portuguese,Portugal,Undirected
Naked Eye,"Tawada, Yoko",New Directions,Fiction,May,2009,German,Japan,Undirected
Mountain Tasting,"Teneda, Santoka",White Pine,Poetry,June,2009,Japanese,Japan,Undirected
Our Circus Presents,"Teodorovici, Lucian Dan",Dalkey Archive,Fiction,Nov,2009,Romanian,Romania,Undirected
Rat Killer,"Terekhov, Alexander",Alma,Fiction,Nov,2009,Russian,Russia,Undirected
Darkest Room,"Theorin, Johan",Delta,Fiction,Oct,2009,Swedish,Sweden,Undirected
Tante Jolesch or The Decline of the West in Anecdotes,"Torberg, Friedrich",Ariadne Books,Fiction,June,2009,German,Austria,Undirected
Last Reader,"Toscana, David",Texas Tech University Press,Fiction,Oct,2009,Spanish,Mexico,Undirected
Running Away,"Toussaint, Jean-Philippe",Dalkey Archive,Fiction,Nov,2009,French,France,Undirected
Blue Notebook,"Tremblay, Michel",Talonbooks,Fiction,Nov,2009,French,Quebec,Undirected
Collector of Worlds,"Troyanov, Iliya",Ecco,Fiction,Apr,2009,German,Bulgaria,Undirected
Gray Earth,"Tschinag, Galsan",Milkweed,Fiction,Nov,2009,German,Mongolia,Undirected
Necessary Marriage,"Tsepeneag, Dumitru",Dalkey Archive,Fiction,July,2009,Romanian,Romania,Undirected
Autobiographical Poems,"Turini Bufalini, Francesca",Bordighera Press,Poetry,Dec,2009,Italian,Italy,Undirected
Brecht at Night,"Unt, Mati",Dalkey Archive,Fiction,July,2009,Estonian,Estonia,Undirected
Best of Contemporary Mexican Fiction,"Uribe, Alvaro",Dalkey Archive,Fiction,Feb,2009,Spanish,Mexico,Undirected
And What Have You Done?,"Urioste, Jose Castro",Latin American Literary Review Press,Fiction,Mar,2009,Spanish,Peru,Undirected
Lightwall,"Ursu, Liliana",Zephyr Press,Poetry,June,2009,Romanian,Romania,Undirected
My Bird,"Vafi, Fariba",Syracuse University Press,Fiction,Nov,2009,Farsi,"Iran, Islamic Republic of",Undirected
Book of Fathers,"Vamos, Miklos",Other Press,Fiction,Oct,2009,Hungarian,Hungary,Undirected
Chalk Circle Man,"Vargas, Fred",Penguin,Fiction,June,2009,French,France,Undirected
Informers,"Vasquez, Juan Gabriel",Riverhead,Fiction,July,2009,Spanish,Colombia,Undirected
Junction: Selected Poems,"Venclova, Tomas",Bloodaxe,Poetry,June,2009,Lithuanian,Lithuania,Undirected
Been Here a Thousand Years,"Venezia, Mariolina",FSG,Fiction,June,2009,Italian,Italy,Undirected
Beyond Suspicion,"Viel, Tanguy",New Press,Fiction,Mar,2009,French,France,Undirected
"Love, Anger, Madness","Vieux-Chauvet, Marie",Modern Library,Fiction,Aug,2009,French,Haiti,Undirected
Season of Ash,"Volpi, Jorge",Open Letter,Fiction,Oct,2009,Spanish,Mexico,Undirected
Country Where No One Ever Dies,"Vorpsi, Ornela",Dalkey Archive,Fiction,Nov,2009,Albanian,Albania,Undirected
Invitation for Me to Think,"Vvedensky, Alexander",Green Integer,Poetry,Oct,2009,Russian,Russia,Undirected
In the United States of Africa,"Waberi, Abdourahman",University of Nebraska,Fiction,Mar,2009,French,Djibouti,Undirected
Penwoman,"Wagner, Elin",Norvik Press,Fiction,Dec,2009,Swedish,Sweden,Undirected
Joseph's Picture,"Wali, Najem",MacAdam Cage,Fiction,Nov,2009,German,Iraq,Undirected
Tanners,"Walser, Robert",New Directions,Fiction,May,2009,German,Switzerland,Undirected
Who Ate Up All the Shinga?,"Wan-suh, Park",Columbia University Press,Fiction,Aug,2009,Korean,South Korea,Undirected
Popular Turkish Love Lyrics and Folk Legends,"Warner, Jayne",Syracuse University Press,Poetry,Nov,2009,Turkish,Turkey,Undirected
Beyond the Blossoming Fields,"Watanabe, Junichi",Alma,Fiction,Apr,2009,Japanese,Japan,Undirected
Language Death Night Outside Poem: A Novel,"Waterhouse, Peter",Burning Deck Press,Fiction,Dec,2009,German,Germany,Undirected
Franziska,"Weiss, Ernst",Pushkin Press,Fiction,June,2009,German,Austria,Undirected
Mad Desire to Dance,"Wiesel, Elie",Knopf,Fiction,Feb,2009,French,Romania,Undirected
Woman from Shanghai,"Xianhui, Yang",Pantheon,Fiction,Aug,2009,Chinese,China,Undirected
Feathered Serpent,"Xiaobin, Xu",Atria,Fiction,Feb,2009,Chinese,China,Undirected
Five Spice Street,"Xue, Can",Yale University Press,Fiction,Mar,2009,Chinese,China,Undirected
Canceled Memories,"Yared, Nazik Saba",Syracuse University Press,Fiction,Apr,2009,Arabic,Lebanon,Undirected
In Such Hard Times,"Ying-wu, Wei",Copper Canyon,Poetry,July,2009,Chinese,China,Undirected
Artificial Snow,"Zeller, Florian",Pushkin Press,Fiction,Apr,2009,French,France,Undirected
Purgatory,"Zurita, Raul",University of California Press,Poetry,Nov,2009,Spanish,Chile,Undirected
Wondrak and Other Stories,"Zweig, Stefan",Pushkin Press,Fiction,Nov,2009,German,Austria,Undirected
Poems of Vkram Babu,"Arenal, Electa",Host Publications,Poetry,Jan,2009,Spanish,Spain,Undirected
Ghosts,"Andrews, Chris",New Directions,Fiction,Feb,2009,Spanish,Argentina,Undirected
Other City,"Turner, Gerald",Dalkey Archive,Fiction,June,2009,Czech,Czech Republic,Undirected
Sister Pelagia and the Red Cockerel,"Bromfield, Andrew",Random House,Fiction,Aug,2009,Russian,Russia,Undirected
Many and Many a Year Ago,"??, ??",Telegram,Fiction,Sept,2009,Turkish,Turkey,Undirected
Songs My Mother Never Taught Me,"Christie, Ruth",Telegram,Fiction,Apr,2009,Turkish,Turkey,Undirected
Love and Gymnastics,"Chapman, David",Hesperus,Fiction,Oct,2009,Italian,Italy,Undirected
As God Commands,"Hunt, Jonathan",Black Cat,Fiction,Oct,2009,Italian,Italy,Undirected
Agnes & Molly,"Haveland, Barbara",Maia,Fiction,Jan,2009,Norwegian,Norway,Undirected
Memory Glyphs,"Sorkin, Adam",Twisted Spoon Press,Poetry,June,2009,Romanian,Romania,Undirected
Scattered Papers of Penelope,"various, various",Graywolf,Poetry,Mar,2009,Greek,Greece,Undirected
Blue Bay Palace,"Stanton, Alex",Aflame Books,Fiction,June,2009,French,Mauritius,Undirected
Laish,"Halter, Aloma",Schocken Books,Fiction,Mar,2009,Hebrew,Israel,Undirected
Gastrology or Life of Pleasure or Study of the Belly or Inquiry into Dinner,"Lombardo, Gian",Quale Press,Poetry,Dec,2009,Greek,Greece,Undirected
Sudden Liberating Thought,"Lyngstad, Sverre",Norvik Press,Fiction,July,2009,Norwegian,Norway,Undirected
Friendly Fire: Ten Tales of Today's Cairo,"Davies, Humphrey",HarperCollins,Fiction,Sept,2009,Arabic,Egypt,Undirected
Accordionist's Son,"Costa, Margaret Jull",Graywolf,Fiction,Feb,2009,Spanish,Spain,Undirected
Field of Honour,"Martin, Gerald",Verso,Fiction,Sept,2009,Spanish,Spain,Undirected
Blind Cat Black and The Orthodoxies,"Nemet-Nejat, Murat",Green Integer,Poetry,Nov,2009,Turkish,Turkey,Undirected
Supermarket,"Warham, Paul",St. Martin's,Fiction,Feb,2009,Japanese,Japan,Undirected
Ring of Fire,"Janeczko, Leah",Random House,Fiction,Sept,2009,Italian,Italy,Undirected
Papa Sartre,"Bamia, Aida",American University at Cairo,Fiction,Oct,2009,Arabic,Iraq,Undirected
Twin,"Colmer, David",Archipelago,Fiction,Apr,2009,Dutch,Netherlands,Undirected
Small Talk,"Bernardi, Adria",Gradiva Publications,Poetry,Nov,2009,Italian,Italy,Undirected
Sandokan,"Shugaar, Antony",Melville House,Fiction,Nov,2009,Italian,Italy,Undirected
Gourmet Rhapsody,"Anderson, Alison",Europa Editions,Fiction,Sept,2009,French,France,Undirected
Mahala,"Strauss, Luzette",Aflame Books,Fiction,Apr,2009,Afrikaans,South Africa,Undirected
Ninth,"Olchvary, Paul",Northwestern University Press,Fiction,June,2009,Hungarian,Hungary,Undirected
Pistachio Seller,"Nusairi, Osman",Syracuse University Press,Fiction,Nov,2009,Arabic,Egypt,Undirected
Class,"Asher, Linda",Seven Stories Press,Fiction,Apr,2009,French,France,Undirected
Beauty Salon,"Hollander, Kurt",City Lights,Fiction,July,2009,Spanish,Mexico,Undirected
Infinity in the Palm of Her Hand,"Peden, Margaret Sayers",HarperCollins,Fiction,Mar,2009,Spanish,Nicaragua,Undirected
With Deer,"Goransson, Johannes",Black Ocean,Poetry,Mar,2009,Swedish,Sweden,Undirected
Like a Summer Never to Be Repeated,"Phillips, Christina",American University at Cairo,Fiction,Apr,2009,Arabic,Morocco,Undirected
Chill,"Goldstein, Ann",Europa Editions,Fiction,Nov,2009,Italian,Italy,Undirected
Rage,"Hopkinson, Amanda",Bitter Lemon,Fiction,Nov,2009,Spanish,Argentina,Undirected
Skating Rink,"Andrews, Chris",New Directions,Fiction,Aug,2009,Spanish,Chile,Undirected
Wall in My Head,"various, various",Open Letter,Fiction,Nov,2009,Various,Various,Undirected
